"Early Release, Subject to Revision",...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18
P1,0,Agrium US Inc,Agrium Kenai Nitrogen Operations,Railbelt_grid,Railbelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No Data
P14,742,Alaska Environmental Power,Delta Wind Farm,Railbelt_grid,Railbelt,0,0,0,0,3849,0,0,3849,EIA923,12,0,NA
P104,NA,Anchorage Municipal Light & Power,AWWU Conduit,Railbelt_grid,Railbelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No Data
P109,520,Aurora Energy LLC,Aurora Energy LLC Chena,Railbelt_grid,Railbelt,188212,0,0,0,0,0,0,188212,EIA923,12,0,NA
P101,121,Chugach Electric Assn Inc,Anchorage 1,Railbelt_grid,Railbelt,7641.9999999999991,4,0,0,0,0,0,7645.9999999999991,EIA923,36,0,NA
P102,121,Chugach Electric Assn Inc,Eklutna Hydro Project,Railbelt_grid,Railbelt,0,0,170181.00000000006,0,0,0,0,170181.00000000006,EIA923,12,0,NA
P103,121,Chugach Electric Assn Inc,George M Sullivan Generation Plant 2,Railbelt_grid,Railbelt,447493,0,0,0,0,0,0,447493,EIA923,36,0,NA
P120,8,Chugach Electric Assn Inc,Beluga,Railbelt_grid,Railbelt,16401,0,0,0,0,0,0,16401,EIA923,12,0,NA
P121,8,Chugach Electric Assn Inc,Cooper Lake,Railbelt_grid,Railbelt,0,0,60854,0,0,0,0,60854,EIA923,12,0,NA
P122,8,Chugach Electric Assn Inc,International,Railbelt_grid,Railbelt,-502,0,0,0,0,0,0,-502,EIA923,12,0,NA
P123,8,Chugach Electric Assn Inc,Southcentral Power Project,Railbelt_grid,Railbelt,822673,0,0,0,0,0,0,822673,EIA923,24,0,NA
P136,720,Doyon Utilities - Fort Greely,Fort Greely Power Plant,Railbelt_grid,Railbelt,0,98.980000000000018,0,0,0,0,0,98.980000000000018,EIA923,12,0,NA
P137,726,Doyon Utilities - Ft. Wainwright,Utility Plants Section,Railbelt_grid,Railbelt,68739,0,0,0,0,0,0,68739,EIA923,12,0,NA
P138,724,"Doyon Utilities, LLC",JBER Landfill Gas Power Plant,Railbelt_grid,Railbelt,0,38966,0,0,0,0,0,38966,EIA923,23,0,NA
P142,0,Fire Island Wind LLC,Fire Island Wind,Railbelt_grid,Railbelt,0,0,0,0,47201,0,0,47201,EIA923,12,0,NA
P146,13,Golden Valley Elec Assn Inc,Battery Energy Storage System,Railbelt_grid,Railbelt,0,0,0,0,0,0,-2810,-2810,EIA923,12,0,NA
P147,13,Golden Valley Elec Assn Inc,Delta Power,Railbelt_grid,Railbelt,-78,0,0,0,0,0,0,-78,EIA923,12,0,NA
P148,13,Golden Valley Elec Assn Inc,Eva Creek Wind,Railbelt_grid,Railbelt,0,0,0,0,46088,0,0,46088,EIA923,12,0,NA
P149,13,Golden Valley Elec Assn Inc,Fairbanks,Railbelt_grid,Railbelt,14642.999999999998,-125,0,0,0,0,0,14517.999999999996,EIA923,24,0,NA
P150,13,Golden Valley Elec Assn Inc,Healy,Railbelt_grid,Railbelt,358134,0,0,0,0,0,0,358134,EIA923,36,0,NA
P151,13,Golden Valley Elec Assn Inc,North Pole,Railbelt_grid,Railbelt,546068,0,0,0,0,0,0,546068,EIA923,54,0,NA
P152,13,Golden Valley Elec Assn Inc,GVEA Solar Farm,Railbelt_grid,Railbelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No Data
P279,13,Golden Valley Elec Assn Inc,Chena 6,Railbelt_grid,Railbelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No Data
P155,32,Homer Electric Assn Inc,Bernice Lake,Railbelt_grid,Railbelt,3468,0,0,0,0,0,0,3468,EIA923,12,0,NA
P156,32,Homer Electric Assn Inc,Bradley Lake,Railbelt_grid,Railbelt,0,0,466635,0,0,0,0,466635,EIA923,12,0,NA
P157,32,Homer Electric Assn Inc,Nikiski Combined Cycle,Railbelt_grid,Railbelt,404839,0,0,0,0,0,0,404839,EIA923,22,0,NA
P158,32,Homer Electric Assn Inc,Seldovia,Railbelt_grid,Railbelt,0,120,0,0,0,0,0,120,EIA923,12,0,NA
P159,32,Homer Electric Assn Inc,Soldotna,Railbelt_grid,Railbelt,35259,0,0,0,0,0,0,35259,EIA923,12,0,NA
P197,18,Matanuska Electric Assn Inc,Eklutna Generation Station,Railbelt_grid,Railbelt,0,729085,0,0,0,0,0,729085,EIA923,12,0,NA
P235,0,Renewable IPP,Willow Solar,Railbelt_grid,Railbelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No Data
P239,NA,"Seward, City of",Seward,Railbelt_grid,Railbelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No Data
P243,0,"South Fork Hydro, LLC",South Fork Hydro (Eagle River),Railbelt_grid,Railbelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No Data
P257,0,Tesoro Alaska Company LLC,Tesoro Kenai Cogeneration Plant,Railbelt_grid,Railbelt,68264,0,0,0,0,0,0,68264,EIA923,15,0,NA
P268,0,U S Air Force-Eielson AFB,Eielson AFB Central Heat & Power Plant,Railbelt_grid,Railbelt,72878,186,0,0,0,0,0,73064,EIA923,24,0,NA
P267,452,University of Alaska,University of Alaska Fairbanks,Railbelt_grid,Railbelt,45629,-178,0,0,0,0,0,45451,EIA923,20,0,NA
P163,240,Inside Passage Electric,Angoon,Angoon_grid,Southeast,0,1745.979,0,0,0,0,0,1745.979,PCE,12,Angoon,NA
P81,169,Alaska Village Electric Cooperative,Ekwok,Ekwok_grid,Southeast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ekwok,No Data
P140,701,Elfin Cove Utility Commission,Elfin Cove,Elfin Cove_grid,Southeast,0,302.80499999999995,0,0,0,0,0,302.80499999999995,PCE,12,Elfin Cove,NA
P35,2,Alaska Power & Telephone Company,Gustavus,Gustavus_grid,Southeast,0,122.36,2305.6570000000002,0,0,0,0,2428.0170000000003,PCE,19,Gustavus,NA
P26,2,Alaska Power & Telephone Company,Skagway,Haines_grid,Southeast,0,1430.144,2131.9749999999999,0,0,0,0,3562.1190000000001,PCE,24,"Haines, Covenant Life; Klukwan; Chilkat Valley",NA
P166,240,Inside Passage Electric,Chilkat Valley,Haines_grid,Southeast,0,0,954.54000000000008,0,0,0,0,954.54000000000008,PCE,12,"Haines, Covenant Life; Klukwan; Chilkat Valley",NA
P164,240,Inside Passage Electric,Hoonah,Hoonah_grid,Southeast,0,3115.4109999999991,1428.8599999999997,0,0,0,0,4544.2710000000006,PCE,24,Hoonah,NA
P10,1,Alaska Electric Light&Power Co,Lake Dorothy Hydroelectric Project,Juneau_grid,Southeast,0,0,72443.999999999985,0,0,0,0,72443.999999999985,EIA923,12,"Juneau, Douglas",NA
P11,1,Alaska Electric Light&Power Co,Lemon Creek,Juneau_grid,Southeast,-240.00000000000003,-480,0,0,0,0,0,-720,EIA923,24,"Juneau, Douglas",NA
P12,1,Alaska Electric Light&Power Co,Salmon Creek 1,Juneau_grid,Southeast,0,0,27559,0,0,0,0,27559,EIA923,12,"Juneau, Douglas",NA
P13,1,Alaska Electric Light&Power Co,Snettisham,Juneau_grid,Southeast,0,0,283197,0,0,0,0,283197,EIA923,12,"Juneau, Douglas",NA
P6,1,Alaska Electric Light&Power Co,Annex Creek,Juneau_grid,Southeast,0,0,25961.999999999996,0,0,0,0,25961.999999999996,EIA923,12,"Juneau, Douglas",NA
P7,1,Alaska Electric Light&Power Co,Auke Bay,Juneau_grid,Southeast,-135,-8,0,0,0,0,0,-142.99999999999997,EIA923,24,"Juneau, Douglas",NA
P8,1,Alaska Electric Light&Power Co,Gold Creek,Juneau_grid,Southeast,0,-17,-335,0,0,0,0,-351.99999999999994,EIA923,24,"Juneau, Douglas",NA
P9,1,Alaska Electric Light&Power Co,Industrial Plant,Juneau_grid,Southeast,-36,0,0,0,0,0,0,-36,EIA923,12,"Juneau, Douglas",NA
P165,240,Inside Passage Electric,Kake,Kake_grid,Southeast,0,2161.4789999999998,128.30000000000001,0,0,0,0,2289.779,PCE,15,Kake,NA
P199,0,Metlakatla Power & Light,Centennial,Metlakatla_grid,Southeast,0,1035,0,0,0,0,0,1035,EIA923,12,Metlakatla,NA
P200,0,Metlakatla Power & Light,Chester Lake,Metlakatla_grid,Southeast,0,0,5415.0000000000009,0,0,0,0,5415.0000000000009,EIA923,12,Metlakatla,NA
P201,0,Metlakatla Power & Light,Purple Lake,Metlakatla_grid,Southeast,0,0,11178,0,0,0,0,11178,EIA923,12,Metlakatla,NA
P228,24,Pelican Utility,Pelican,Pelican_grid,Southeast,0,843,262,0,0,0,0,1104.9999999999998,EIA923,24,Pelican,NA
P19,2,Alaska Power & Telephone Company,Viking,Prince of Wales Is._grid,Southeast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Craig; Klawock,No Data
P33,2,Alaska Power & Telephone Company,Coffman Cove,Prince of Wales Is._grid,Southeast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Craig; Klawock,No Data
P37,2,Alaska Power & Telephone Company,Hollis,Prince of Wales Is._grid,Southeast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Craig; Klawock,No Data
P43,2,Alaska Power & Telephone Company,Naukati Bay,Prince of Wales Is._grid,Southeast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Craig; Klawock,No Data
P15,2,Alaska Power and Telephone Co,Black Bear Lake,Prince of Wales Is._grid,Southeast,0,0,21207,0,0,0,0,21207,EIA923,12,Craig; Klawock,NA
P18,2,Alaska Power and Telephone Co,South Fork,Prince of Wales Is._grid,Southeast,0,0,5965,0,0,0,0,5965,EIA923,12,Craig; Klawock,NA
P20,2,Alaska Power and Telephone Co,Craig (AK),Prince of Wales Is._grid,Southeast,0,299,0,0,0,0,0,299,EIA923,12,Craig; Klawock,NA
P21,2,Alaska Power and Telephone Co,False Island,Prince of Wales Is._grid,Southeast,0,734.00000000000011,0,0,0,0,0,734.00000000000011,EIA923,12,Craig; Klawock,NA
P23,2,Alaska Power and Telephone Co,Hydaburg,Prince of Wales Is._grid,Southeast,0,2,0,0,0,0,0,2,EIA923,12,Craig; Klawock,NA
P24,2,Alaska Power and Telephone Co,Klawock Power Generation Station,Prince of Wales Is._grid,Southeast,0,483.99999999999994,0,0,0,0,0,483.99999999999994,EIA923,12,Craig; Klawock,NA
P28,2,Alaska Power and Telephone Co,Thorne Bay Plant,Prince of Wales Is._grid,Southeast,0,8,0,0,0,0,0,8,EIA923,12,Craig; Klawock,NA
P278,NA,"Inside Passage Elec Coop, Inc",Klawock,Prince of Wales Is._grid,Southeast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Craig; Klawock,No Data
P273,111,City of Wrangell - (AK),Wrangell,SEAPA_grid,Southeast,0,584,0,0,0,0,0,584,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P170,0,Ketchikan Electric Company,Mahoney Lake Hydroelectric,SEAPA_grid,Southeast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ketchikan, Petersburg, Wrangell",No Data
P171,103,Ketchikan Public Utilities,Beaver Falls,SEAPA_grid,Southeast,0,0,45436,0,0,0,0,45436,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P172,103,Ketchikan Public Utilities,Ketchikan,SEAPA_grid,Southeast,0,0,24202,0,0,0,0,24202,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P173,103,Ketchikan Public Utilities,S W Bailey,SEAPA_grid,Southeast,0,-248.00000000000003,0,0,0,0,0,-248.00000000000003,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P174,103,Ketchikan Public Utilities,Silvis,SEAPA_grid,Southeast,0,0,13614,0,0,0,0,13614,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P176,103,Ketchikan Public Utilities,Whitman,SEAPA_grid,Southeast,0,0,9473,0,0,0,0,9473,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P229,212,Petersburg Borough - (AK),Petersburg,SEAPA_grid,Southeast,0,868.28,13272.999999999998,0,0,0,0,14141.28,EIA923,24,"Ketchikan, Petersburg, Wrangell",NA
P175,103,Southeast Alaska Power Agency,Swan Lake,SEAPA_grid,Southeast,0,0,72648,0,0,0,0,72648,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P244,0,Southeast Alaska Power Agency,Tyee Lake Hydroelectric Facility,SEAPA_grid,Southeast,0,0,89657,0,0,0,0,89657,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P280,NA,Sitka City of & Borough of,Blue Lake Fish Valve,Sitka_grid,Southeast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sitka,No Data
P240,100,"Sitka, City & Borough of",Blue Lake Hydro,Sitka_grid,Southeast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sitka,No Data
P241,100,"Sitka, City & Borough of",Green Lake,Sitka_grid,Southeast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sitka,No Data
P242,100,"Sitka, City & Borough of",Jarvis Street,Sitka_grid,Southeast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sitka,No Data
P256,363,"Tenakee Springs, City of",Tenakee Springs,Tenakee Springs_grid,Southeast,0,403.14900000000006,0,0,0,0,0,403.14900000000006,PCE,12,Tenakee Springs,NA
P41,2,Alaska Power & Telephone Company,Dewey Lakes ,UpperLynnCanal_grid,Southeast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",No Data
P42,2,Alaska Power & Telephone Company,Lutak,UpperLynnCanal_grid,Southeast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",No Data
P16,2,Alaska Power and Telephone Co,Goat Lake Hydro,UpperLynnCanal_grid,Southeast,0,0,15105.000000000002,0,0,0,0,15105.000000000002,EIA923,12,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P17,2,Alaska Power and Telephone Co,Kasidaya Creek Hydro,UpperLynnCanal_grid,Southeast,0,0,5783,0,0,0,0,5783,EIA923,12,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P22,2,Alaska Power and Telephone Co,Haines,UpperLynnCanal_grid,Southeast,0,124,0,0,0,0,0,124,EIA923,12,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P167,240,Inside Passage Electric,Klukwan,UpperLynnCanal_grid,Southeast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",No Data
P168,240,Inside Passage Electric,10 Mile Creek,UpperLynnCanal_grid,Southeast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",No Data
P40,2,Alaska Power & Telephone Company,Whale Pass,Whale_Pass_grid,Southeast,0,438.02000000000004,0,0,0,0,0,438.02000000000004,PCE,12,Whale Pass,NA
P78,169,Alaska Village Electric Cooperative,Yakutat,Yakutat_grid,Southeast,0,6083.545000000001,0,0,0,0,0,6083.545000000001,PCE,12,Yakutat,NA
P30,2,Alaska Power & Telephone Company,"Allakaket, Alatna",Allakaket_grid,Yukon-Koyukuk/Upper Tanana,0,667.39399999999989,0,0,0,0,0,667.39399999999989,PCE,12,"Allakaket, Alatna",NA
P79,169,Alaska Village Electric Cooperative,Anvik,Anvik_grid,Yukon-Koyukuk/Upper Tanana,0,398.05399999999997,0,0,0,0,0,398.05399999999997,PCE,12,Anvik,NA
P106,747,Arctic Village Electric Company,Arctic Village,Arctic Village_grid,Yukon-Koyukuk/Upper Tanana,0,635.36900000000014,0,0,0,0,0,635.36900000000014,PCE,10,Arctic Village,NA
P111,420,Beaver Joint Utilities,Beaver,Beaver_grid,Yukon-Koyukuk/Upper Tanana,0,253.02,0,0,0,0,0,253.02,PCE,10,Beaver,NA
P31,2,Alaska Power & Telephone Company,"Bettles, Evansville",Bettles_grid,Yukon-Koyukuk/Upper Tanana,0,489.10000000000008,0,0,0,0,0,489.10000000000008,PCE,12,"Bettles, Evansville",NA
P112,767,Birch Creek Electric Company,Birch Creek,Birch Creek_grid,Yukon-Koyukuk/Upper Tanana,0,97.77000000000001,0,0,0,0,0,97.77000000000001,PCE,12,Birch Creek,NA
P145,341,Gold Country Energy,Central,Central_grid,Yukon-Koyukuk/Upper Tanana,0,450.07599999999996,0,0,0,0,0,450.07599999999996,PCE,12,Central,NA
P114,682,Chalkyitsik Village Council,Chalkyitsik,Chalkyitsik_grid,Yukon-Koyukuk/Upper Tanana,0,283.05,0,0,0,0,0,283.05,PCE,12,Chalkyitsik,NA
P124,256,Circle Electric Utility,Circle,Circle_grid,Yukon-Koyukuk/Upper Tanana,0,409.80400000000003,0,0,0,0,0,409.80400000000003,PCE,12,Circle,NA
P34,2,Alaska Power & Telephone Company,"Eagle, Eagle Village",Eagle_grid,Yukon-Koyukuk/Upper Tanana,0,849.04000000000008,0,26.427,0,0,0,875.46699999999998,PCE,24,"Eagle, Eagle Village",NA
P154,63,Gwitchyaa Zhee Utilities Company,Fort Yukon,Fort Yukon_grid,Yukon-Koyukuk/Upper Tanana,0,2954.0170000000003,0,0,0,0,0,2954.0170000000003,PCE,11,Fort Yukon,NA
P144,274,"Galena, City of",Galena,Galena_grid,Yukon-Koyukuk/Upper Tanana,0,5311.0469999999996,0,0,0,0,0,5311.0469999999996,PCE,12,Galena,NA
P83,169,Alaska Village Electric Cooperative,Grayling,Grayling_grid,Yukon-Koyukuk/Upper Tanana,0,653.19600000000003,0,0,0,0,0,653.19600000000003,PCE,12,Grayling,NA
P36,2,Alaska Power & Telephone Company,Healy Lake,Healy Lake_grid,Yukon-Koyukuk/Upper Tanana,0,85.861000000000004,0,0,0,0,0,85.861000000000004,PCE,12,Healy Lake,NA
P84,169,Alaska Village Electric Cooperative,Holy Cross,Holy Cross_grid,Yukon-Koyukuk/Upper Tanana,0,590.21399999999994,0,0,0,0,0,590.21399999999994,PCE,12,Holy Cross,NA
P160,332,Hughes Power & Light,Hughes,Hughes_grid,Yukon-Koyukuk/Upper Tanana,0,465.911,0,0,0,0,0,465.911,PCE,11,Hughes,NA
P85,169,Alaska Village Electric Cooperative,Huslia,Huslia_grid,Yukon-Koyukuk/Upper Tanana,0,1037.808,0,0,0,0,0,1037.808,PCE,12,Huslia,NA
P86,169,Alaska Village Electric Cooperative,Kaltag,Kaltag_grid,Yukon-Koyukuk/Upper Tanana,0,650.44200000000001,0,7.2509999999999994,0,0,0,657.69299999999987,PCE,23,Kaltag,NA
P190,687,"Koyukuk, City of",Koyukuk,Koyukuk_grid,Yukon-Koyukuk/Upper Tanana,0,123.15600000000001,0,0,0,0,0,123.15600000000001,PCE,5,Koyukuk,NA
P253,72,TDX Manley Generating LLC,Manley Hot Springs,Manley Hot Springs_grid,Yukon-Koyukuk/Upper Tanana,0,558.74,0,0,0,0,0,558.74,PCE,12,Manley Hot Springs,NA
P198,44,Mcgrath Light & Power,McGrath,McGrath_grid,Yukon-Koyukuk/Upper Tanana,0,2230.2699999999995,0,0,0,0,0,2230.2699999999995,PCE,12,McGrath,NA
P88,169,Alaska Village Electric Cooperative,Minto,Minto_grid,Yukon-Koyukuk/Upper Tanana,0,686.37100000000009,0,0,0,0,0,686.37100000000009,PCE,12,Minto,NA
P214,416,"Nikolai, City of",Nikolai,Nikolai_grid,Yukon-Koyukuk/Upper Tanana,0,398.05700000000002,0,0,0,0,0,398.05700000000002,PCE,11,Nikolai,NA
P25,2,Alaska Power & Telephone Company,"Northway, Northway Village, Northway Junction",Northway_grid,Yukon-Koyukuk/Upper Tanana,0,1102.4000000000001,0,0,0,0,0,1102.4000000000001,PCE,12,"Northway, Northway Village, Northway Junction",NA
P90,169,Alaska Village Electric Cooperative,Nulato,Nulato_grid,Yukon-Koyukuk/Upper Tanana,0,1054.759,0,0,0,0,0,1054.759,PCE,12,Nulato,NA
P234,759,Rampart Village Council,Rampart,Rampart_grid,Yukon-Koyukuk/Upper Tanana,0,264.65499999999997,0,0,0,0,0,264.65499999999997,PCE,12,Rampart,NA
P236,364,"Ruby, City of",Ruby,Ruby_grid,Yukon-Koyukuk/Upper Tanana,0,492.84199999999993,0,0,0,0,0,492.84199999999993,PCE,9,Ruby,NA
P94,169,Alaska Village Electric Cooperative,Shageluk,Shageluk_grid,Yukon-Koyukuk/Upper Tanana,0,426.42199999999997,0,0,0,0,0,426.42199999999997,PCE,12,Shageluk,NA
P27,2,Alaska Power & Telephone Company,Slana,Slana_grid,Yukon-Koyukuk/Upper Tanana,0,1392.4650000000001,0,0,0,0,0,1392.4650000000001,PCE,12,Slana,NA
P246,709,Stevens Village Ira Council,Stevens Village,Stevens Village_grid,Yukon-Koyukuk/Upper Tanana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stevens Village,No Data
P247,394,Takotna Community Assoc Inc,Takotna,Takotna_grid,Yukon-Koyukuk/Upper Tanana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Takotna,No Data
P249,92,Tanana Power Company Inc,Tanana,Tanana_grid,Yukon-Koyukuk/Upper Tanana,0,1246.9929999999999,0,0,0,0,0,1246.9929999999999,PCE,12,Tanana,NA
P29,2,Alaska Power & Telephone Company,"Tok, Tanacross",Tok_grid,Yukon-Koyukuk/Upper Tanana,0,9987.4399999999987,0,0,0,0,0,9987.4399999999987,PCE,12,"Tok; Tanacross; Dot Lake, Dot Lake Village",NA
P39,2,Alaska Power & Telephone Company,Tetlin,Tok_grid,Yukon-Koyukuk/Upper Tanana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tok; Tanacross; Dot Lake, Dot Lake Village",No Data
P270,663,Venetie Village Electric,Venetie,Venetie_grid,Yukon-Koyukuk/Upper Tanana,0,723,0,0,0,0,0,723,PCE,9,Venetie,NA
P269,NA,0,Ivanof Bay,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P274,NA,0,Jetty Lake (West Side Hydro),0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P275,NA,0,Marathon Hydro,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P276,NA,0,McRoberts Creek,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P277,NA,0,Tin City,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P44,2,Alaska Power & Telephone Company,7-Mile Ridge Wind Project,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P281,0,Alyeska Seafoods Inc,Alyeska Seafoods,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P288,0,BP Exploration Alaska,Lisburne Production Center,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P290,0,Conoco Phillips Alaska Inc,Seawater Treatment Plant,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P283,0,Icicle Seafoods Inc,Bering Star,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P289,0,Offshore Systems Inc,Offshore Systems,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P282,0,Ounalshka Corp,American President Lines Ltd,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P226,0,"PB Energy, Inc",Dry Spruce Bay (Creek),0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P284,0,Phillips Alaska Inc,Central Production Facility 1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P285,0,Phillips Alaska Inc,Central Production Facility 2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P286,0,Phillips Alaska Inc,Central Production Facility 3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
P245,0,SSRAA,Burnett River Hatchery,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Data
