"Early Release, Subject to Revision",...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20,...21,...22,...23,...24,...25,...26,...27
SR-151,331580,169,Alaska Village Electric Cooperative,Russian Mission,Russian Mission_grid,Lower Yukon-Kuskokwim,198.94872373333337,404.03200000000004,175,0.49240833333333339,20.998753375,42.644999999999996,7,0.49240833333333339,237.94549409999999,483.22799999999995,14,0.49240833333333334,457.89297120833339,929.90499999999997,196,0.49240833333333339,PCE,3,Russian Mission,Residential rate as reported to PCE
SR-153,331660,169,Alaska Village Electric Cooperative,"Saint Mary's, Andreafsky",Saint Mary's_grid,Lower Yukon-Kuskokwim,400.69894806666667,800.50400000000002,179,0.50055833333333333,211.99446309999999,423.51599999999996,43,0.50055833333333333,691.93029365833331,1382.317,36,0.50055833333333333,1304.623704825,2606.3370000000004,254,0.50055833333333322,PCE,3,"Saint Mary's, Andreafsky",Residential rate as reported to PCE
SR-158,331600,169,Alaska Village Electric Cooperative,Scammon Bay,Scammon Bay_grid,Lower Yukon-Kuskokwim,313.48827999999997,613.4799999999999,128,0.51100000000000001,39.201875999999999,76.715999999999994,13,0.51100000000000001,450.39028999999994,881.38999999999987,28,0.51100000000000001,803.08044599999994,1571.586,169,0.51100000000000001,PCE,12,Scammon Bay,Residential rate as reported to PCE
SR-16,331240,169,Alaska Village Electric Cooperative,Alakanuk,Emmonak_grid,Lower Yukon-Kuskokwim,363.15735365,774.90100000000007,163,0.46864999999999996,70.39825974999998,150.21499999999997,19,0.46864999999999996,469.31079649999987,1001.4099999999999,27,0.46864999999999996,902.86640989999989,1926.5259999999998,208,0.46865000000000001,PCE,12,Alakanuk,Residential rate as reported to PCE
SR-179,331700,169,Alaska Village Electric Cooperative,Toksook Bay,Toksook Bay_grid,Lower Yukon-Kuskokwim,395.68659038333328,776.89699999999993,135,0.50931666666666664,30.184652250000003,59.265000000000008,24,0.50931666666666664,396.70369576666667,778.89400000000001,24,0.50931666666666664,822.57493839999995,1615.056,183,0.50931666666666664,PCE,12,Toksook Bay,Residential rate as reported to PCE
SR-182,331710,169,Alaska Village Electric Cooperative,Tununak,Toksook Bay_grid,Lower Yukon-Kuskokwim,203.66300208333331,399.875,91,0.50931666666666664,0,0,15,0,307.15054626666671,603.06400000000008,23,0.50931666666666664,510.81354835000002,1002.939,127,0.50931666666666675,PCE,12,Tununak,Residential rate as reported to PCE
SR-37,331280,169,Alaska Village Electric Cooperative,Chevak,Chevak_grid,Lower Yukon-Kuskokwim,524.75982196666689,997.04200000000014,211,0.52631666666666677,118.37335518333335,224.90899999999999,17,0.52631666666666677,638.97369653333351,1214.048,30,0.52631666666666677,1282.1068736833338,2435.9990000000003,258,0.52631666666666677,PCE,12,Chevak,Residential rate as reported to PCE
SR-57,331290,169,Alaska Village Electric Cooperative,Eek,Eek_grid,Lower Yukon-Kuskokwim,196.93392811666669,391.11700000000002,110,0.50351666666666672,52.008740016666678,103.29100000000001,14,0.50351666666666672,191.14298293333334,379.61599999999999,18,0.50351666666666672,440.08565106666674,874.024,142,0.50351666666666672,PCE,12,Eek,Residential rate as reported to PCE
SR-62,331310,169,Alaska Village Electric Cooperative,Emmonak,Emmonak_grid,Lower Yukon-Kuskokwim,501.7006039499999,1070.5229999999999,213,0.46864999999999996,389.54937839999997,831.21600000000001,35,0.46864999999999996,803.80832805,1715.1570000000002,56,0.46864999999999996,1695.0583104,3616.8959999999997,301,0.46865000000000001,PCE,12,Emmonak,Residential rate as reported to PCE
SR-68,331330,169,Alaska Village Electric Cooperative,Goodnews Bay,Goodnews Bay_grid,Lower Yukon-Kuskokwim,189.05164109999998,369.74699999999996,139,0.51129999999999998,26.0246587,50.899000000000001,6,0.51129999999999998,130.19283029999997,254.63099999999997,19,0.51129999999999998,345.26913009999998,675.27700000000004,162,0.51129999999999998,PCE,12,Goodnews Bay,Residential rate as reported to PCE
SR-76,331360,169,Alaska Village Electric Cooperative,Hooper Bay,Hooper Bay_grid,Lower Yukon-Kuskokwim,609.32433205000007,1240.4179999999999,270,0.49122500000000008,200.201204875,407.55499999999995,40,0.49122500000000008,780.36347357500006,1588.607,44,0.49122500000000002,1589.8890105,3236.5800000000004,351,0.49122499999999997,PCE,12,Hooper Bay,Residential rate as reported to PCE
SR-84,331720,169,Alaska Village Electric Cooperative,Kalskag,Upper Kalskag_grid,Lower Yukon-Kuskokwim,188.85249716666667,369.49000000000007,90,0.51111666666666655,32.69102199999999,63.96,21,0.51111666666666655,206.90667118333329,404.81299999999999,11,0.51111666666666655,428.45019034999996,838.26300000000003,121,0.51111666666666655,PCE,12,Kalskag,Residential rate as reported to PCE
SR-87,331390,169,Alaska Village Electric Cooperative,Kasigluk,Kasigluk_grid,Lower Yukon-Kuskokwim,367.55760303333324,753.66799999999989,126,0.48769166666666663,57.11405877499999,117.11099999999999,12,0.48769166666666663,379.00762798333335,777.14600000000007,20,0.48769166666666663,803.67928979166663,1647.9249999999997,156,0.48769166666666675,PCE,12,Kasigluk,Residential rate as reported to PCE
SR-98,332120,285,Alaska Village Electric Cooperative,Kotlik,Kotlik_grid,Lower Yukon-Kuskokwim,326.57038016666672,684.61,131,0.47701666666666676,152.82230651666666,320.37099999999998,16,0.47701666666666664,379.14334103333334,794.822,26,0.4770166666666667,858.53602771666669,1799.8029999999999,173,0.4770166666666667,PCE,6,Kotlik,Residential rate as reported to PCE
SR-25,331780,337,Atmautluak Tribal Utilities,Atmautluak,Atmautluak_grid,Lower Yukon-Kuskokwim,204.08010000000007,291.54300000000006,71,0.70000000000000007,50.697500000000005,72.424999999999997,8,0.70000000000000007,75.210800000000006,107.444,12,0.70000000000000007,329.98840000000007,472.66699999999997,92,0.6981413976435844,PCE,12,Atmautluak,Residential rate as reported to PCE
SR-103,332160,376,Kwigillingok Power Company,Kwigillingok,Kwigillingok_grid,Lower Yukon-Kuskokwim,376.74770000000007,562.31000000000006,97,0.67,347.91023000000001,519.26900000000001,21,0.67,49.306640000000002,73.591999999999999,6,0.67,773.96457000000009,1180.8420000000001,135,0.65543448657822134,PCE,6,Kwigillingok,Residential rate as reported to PCE
SR-122,332870,375,Ungusraq Power Company,Newtok,Newtok_grid,Lower Yukon-Kuskokwim,201.55279999999996,251.94099999999997,71,0.79999999999999993,85.2376,106.54700000000001,17,0.79999999999999993,22.511199999999999,28.138999999999999,5,0.79999999999999993,309.30159999999995,391.80099999999999,98,0.78943545320200803,PCE,6,Newtok,Residential rate as reported to PCE
SR-97,332510,395,Puvurnaq Power Company,Kongiganak,Kongiganak_grid,Lower Yukon-Kuskokwim,399.89560000000006,615.22399999999993,107,0.65000000000000013,222.04065000000006,341.601,16,0.65000000000000013,59.610850000000013,91.709000000000003,8,0.65000000000000013,681.54710000000011,1107.8430000000001,140,0.61520188329934844,PCE,12,Kongiganak,Residential rate as reported to PCE
SR-21,331760,5,Aniak Light & Power,Aniak,Aniak_grid,Lower Yukon-Kuskokwim,547.52853479999987,941.1479999999998,201,0.58176666666666665,462.4009455333333,794.822,45,0.58176666666666665,247.12866233333338,424.79000000000008,38,0.58176666666666665,1257.0581426666665,2219.3319999999999,284,0.56641284074066733,PCE,12,Aniak,Residential rate as reported to PCE
SR-149,332250,343,Middle Kuskokwim Electric,Red Devil,Red Devil_grid,Lower Yukon-Kuskokwim,38.80105773333333,34.807999999999993,14,1.1147166666666668,13.313061150000001,11.943,3,1.1147166666666668,16.236962966666667,14.565999999999999,2,1.1147166666666668,68.35108185,61.317000000000007,19,1.1147166666666666,PCE,6,Red Devil,Residential rate as reported to PCE
SR-166,332260,343,Middle Kuskokwim Electric,Sleetmute,Sleetmute_grid,Lower Yukon-Kuskokwim,91.731657875000025,82.328999999999994,36,1.1142083333333337,75.28260025000003,67.566000000000003,6,1.1142083333333337,78.325503208333359,70.296999999999997,8,1.1142083333333337,245.33976133333343,220.19200000000001,51,1.1142083333333337,PCE,12,Sleetmute,Residential rate as reported to PCE
SR-169,332270,343,Middle Kuskokwim Electric,Stony River,Stony River_grid,Lower Yukon-Kuskokwim,39.490362450000006,35.442,19,1.1142250000000002,50.157952600000002,45.015999999999991,4,1.1142250000000002,24.563090125000006,22.045000000000002,6,1.1142250000000002,114.21140517500001,102.60299999999999,29,1.1131390424743917,PCE,12,Stony River,Residential rate as reported to PCE
SR-44,332230,343,Middle Kuskokwim Electric,Chuathbaluk,Chuathbaluk_grid,Lower Yukon-Kuskokwim,98.183988641666673,88.210999999999999,32,1.1130583333333335,73.351657225000011,65.900999999999996,4,1.1130583333333335,64.550704983333347,57.994000000000007,13,1.1130583333333335,236.08635085000003,212.91200000000001,49,1.1088447379668596,PCE,12,Chuathbaluk,Residential rate as reported to PCE
SR-51,332240,343,Middle Kuskokwim Electric,Crooked Creek,Crooked Creek_grid,Lower Yukon-Kuskokwim,103.12578787500003,91.935000000000002,35,1.1217250000000003,106.65922162500004,95.085000000000008,9,1.1217250000000003,48.109663525000009,42.888999999999996,6,1.1217250000000003,257.89467302500009,230.21299999999999,51,1.1202437439458246,PCE,12,Crooked Creek,Residential rate as reported to PCE
SR-28,331800,43,Alaska Village Electric Cooperative,"Bethel, Oscarville",Bethel_grid,Lower Yukon-Kuskokwim,2975.8849647999996,10562.772000000001,1899,0.28173333333333328,4120.4860771999993,14625.483,777,0.28173333333333328,3961.2380009333328,14060.239000000001,132,0.28173333333333328,11057.609042933331,39248.493999999999,2795,0.28173333333333328,PCE,12,"Bethel, Oscarville",Residential rate as reported to PCE
SR-132,332420,408,Nunam Iqua Electric Company,Nunam Iqua,Nunam Iqua_grid,Lower Yukon-Kuskokwim,80.718024441666671,205.60300000000001,46,0.39259166666666667,129.74565695833334,330.48500000000001,6,0.39259166666666667,65.368868050000003,166.506,11,0.39259166666666667,275.83254944999999,710.07300000000009,61,0.38845660861629711,PCE,12,Nunam Iqua,Residential rate as reported to PCE
SR-117,332290,319,Napakiak Ircinraq,Napakiak,Bethel_grid,Lower Yukon-Kuskokwim,281.33714942307699,366.97500000000002,113,0.76663846153846171,93.693952938461564,122.21400000000001,17,0.76663846153846171,57.380588930769242,74.846999999999994,12,0.76663846153846171,432.41169129230781,576.096,142,0.75058964355299773,PCE,12,Napakiak,Residential rate as reported to PCE
SR-14,331030,635,Akiak City Council,Akiak,Akiak_grid,Lower Yukon-Kuskokwim,199.85602,354.77399999999994,110,0.56333333333333346,324.32283000000007,575.721,21,0.56333333333333346,112.08192666666667,198.96199999999996,11,0.56333333333333346,636.26077666666674,1136.317,145,0.55993246309495215,PCE,12,Akiak,Residential rate as reported to PCE
SR-35,332310,365,Naterkaq Light Plant (City of Chefornak),Chefornak,Chefornak_grid,Lower Yukon-Kuskokwim,252.64890000000003,515.6099999999999,115,0.49000000000000016,79.14872000000004,161.52800000000002,11,0.49000000000000021,331.95638000000008,677.46199999999999,39,0.4900000000000001,663.75400000000013,1369.3320000000003,165,0.48472832008599809,PCE,12,Chefornak,Residential rate as reported to PCE
SR-102,332150,281,Kwethluk Incorporated d/b/a Kuiggluum Kallugvia,Kwethluk,Kwethluk_grid,Lower Yukon-Kuskokwim,457.01121363333311,873.10299999999984,192,0.5234333333333332,367.43135639999986,701.96399999999994,26,0.5234333333333332,22.462094633333326,42.912999999999997,7,0.5234333333333332,846.90466466666635,1741.5049999999997,235,0.48630619186661339,PCE,12,Kwethluk,Residential rate as reported to PCE
SR-13,331020,412,Akiachak Native Community,Akiachak,Akiachak_grid,Lower Yukon-Kuskokwim,403.87259999999998,673.12100000000009,191,0.59999999999999987,140.71559999999997,234.52600000000001,20,0.59999999999999987,511.64159999999993,852.7360000000001,22,0.59999999999999987,1056.2297999999998,1815.6189999999999,235,0.5817463906249053,PCE,12,Akiachak,Residential rate as reported to PCE
SR-180,332710,664,Tuluksak Traditional,Tuluksak,Tuluksak_grid,Lower Yukon-Kuskokwim,182.38256000000001,237.63199999999998,102,0.76750000000000018,108.4347025,141.28299999999999,9,0.76750000000000007,41.22319250000001,53.711000000000006,10,0.76750000000000007,332.04045500000001,452.79499999999996,123,0.73331298932187861,PCE,12,Tuluksak,Residential rate as reported to PCE
SR-130,332380,254,North Slope Borough Power & Light,Nuiqsut,Nuiqsut_grid,North Slope,83.917018333333331,977.67399999999998,125,8.5833333333333331E-2,391.99602666666664,4566.9439999999995,72,8.5833333333333331E-2,11.861823333333334,138.196,7,8.5833333333333331E-2,487.7748683333333,5682.8140000000003,201,8.5833333333333317E-2,PCE,12,Nuiqsut,Residential rate as reported to PCE
SR-143,332390,254,North Slope Borough Power & Light,Point Hope,Point Hope_grid,North Slope,354.06087861666668,1658.8180000000002,192,0.21344166666666664,831.46478724166661,3895.5130000000004,79,0.21344166666666664,24.465751041666664,114.625,8,0.21344166666666664,1209.9914168999999,5668.9560000000001,278,0.21344166666666664,PCE,12,Point Hope,Residential rate as reported to PCE
SR-144,332400,254,North Slope Borough Power & Light,Point Lay,Point Lay_grid,North Slope,112.56932612727273,591.1690000000001,64,0.19041818181818179,417.06151854545453,2190.2400000000002,45,0.19041818181818179,11.984349109090905,62.936999999999991,3,0.19041818181818179,541.61519378181811,2844.3459999999995,113,0.19041818181818182,PCE,12,Point Lay,Residential rate as reported to PCE
SR-187,332410,254,North Slope Borough Power & Light,Wainwright,Wainwright_grid,North Slope,264.70707118333331,1492.078,151,0.17740833333333333,797.1861199166666,4493.51,67,0.17740833333333331,21.548370983333331,121.462,7,0.17740833333333331,1083.4415620833333,6107.05,225,0.17740833333333333,PCE,12,Wainwright,Residential rate as reported to PCE
SR-19,332350,254,North Slope Borough Power & Light,Anaktuvuk Pass,Anaktuvuk Pass_grid,North Slope,126.3593413333333,706.57599999999991,99,0.17883333333333332,520.8665688333333,2912.5810000000001,63,0.17883333333333332,14.186132999999998,79.325999999999993,5,0.17883333333333332,661.41204316666665,3698.4829999999997,167,0.17883333333333334,PCE,12,Anaktuvuk Pass,Residential rate as reported to PCE
SR-26,332360,254,North Slope Borough Power & Light,Atqasuk,Atqasuk_grid,North Slope,132.02274464999996,628.23099999999988,63,0.21014999999999998,483.29435384999994,2299.759,52,0.21014999999999998,14.611099049999998,69.527000000000001,4,0.21014999999999998,629.92819754999994,2997.5169999999998,120,0.21015,PCE,12,Atqasuk,Residential rate as reported to PCE
SR-83,332370,254,North Slope Borough Power & Light,Kaktovik,Kaktovik_grid,North Slope,149.63312819999996,709.49799999999993,78,0.21089999999999995,564.72608639999987,2677.6959999999999,53,0.21089999999999995,161.04830159999997,763.62400000000002,9,0.21089999999999995,875.4075161999998,4150.8180000000002,140,0.21089999999999995,PCE,12,Kaktovik,Residential rate as reported to PCE
SR-194,0,214,Barrow Utilities & Electric Cooperative Inc.,Barrow Utilities & Electric Cooperative Inc.,Utqiagvik_grid,North Slope,1486,11243,1513,0.13217112870230366,4469.3999999999996,37922,500,0.1178577079267971,0,0,0,NA,5955.4,49165,2013,0.12113088579273873,EIA861,12,Utqiagvik,Residential rate as reported to PCE
SR-10,0,227,TDX North Slope Generating Company,TDX North Slope Generating Co,Deadhorse_grid,North Slope,0,0,0,0,14478,63132,166,0.22932902490020909,0,0,0,NA,14478,63132,166,0.22932902490020909,EIA861,12,Deadhorse,Residential rate as reported to PCE
SR-126,331500,169,Alaska Village Electric Cooperative,Noatak,Noatak_grid,Northwest Arctic,614.90627041666653,794.67499999999995,127,0.77378333333333316,100.43398153333334,129.79600000000002,12,0.77378333333333327,618.48579211666663,799.30100000000004,24,0.77378333333333327,1333.8260440666666,1723.7719999999999,161,0.77378333333333327,PCE,12,Noatak,Residential rate as reported to PCE
SR-128,331510,169,Alaska Village Electric Cooperative,Noorvik,Noorvik_grid,Northwest Arctic,429.82048013333343,841.23200000000008,139,0.51094166666666674,84.832155858333337,166.03099999999998,13,0.51094166666666674,421.40680370833337,824.76499999999999,30,0.51094166666666674,936.05943970000021,1832.028,181,0.51094166666666674,PCE,12,Noorvik,Residential rate as reported to PCE
SR-159,331610,169,Alaska Village Electric Cooperative,Selawik,Selawik_grid,Northwest Arctic,548.06606583333337,1054.7,175,0.51964166666666667,133.69392764166668,257.28100000000001,19,0.51964166666666667,706.63212220833327,1359.8449999999998,48,0.51964166666666667,1388.3921156833333,2671.826,240,0.51964166666666667,PCE,12,Selawik,Residential rate as reported to PCE
SR-163,331650,169,Alaska Village Electric Cooperative,Shungnak,Shungnak_grid,Northwest Arctic,216.59455037499998,379.78499999999997,65,0.57030833333333331,56.229550124999996,98.594999999999999,13,0.57030833333333331,225.08815238333332,394.678,15,0.57030833333333331,497.91225288333328,873.05799999999988,93,0.57030833333333331,PCE,12,Shungnak,Residential rate as reported to PCE
SR-18,331250,169,Alaska Village Electric Cooperative,Ambler,Ambler_grid,Northwest Arctic,243.19310958333332,460.15,87,0.52850833333333336,23.764377208333332,44.964999999999996,11,0.52850833333333336,385.04210370833334,728.54499999999996,29,0.52850833333333336,651.99959049999995,1233.6600000000003,123,0.52850833333333314,PCE,12,Ambler,Residential rate as reported to PCE
SR-88,331400,169,Alaska Village Electric Cooperative,Kiana,Kiana_grid,Northwest Arctic,338.91187679999996,661.80799999999988,163,0.5121,99.4728645,194.245,11,0.5121,325.27567800000003,635.18000000000006,21,0.5121,763.66041930000006,1491.2329999999999,194,0.51210000000000011,PCE,12,Kiana,Residential rate as reported to PCE
SR-91,331410,169,Alaska Village Electric Cooperative,Kivalina,Kivalina_grid,Northwest Arctic,307.87158575000001,586.32899999999995,183,0.52508333333333335,40.806851249999994,77.714999999999989,14,0.52508333333333335,320.70357224999998,610.76699999999994,16,0.52508333333333335,669.38200925000001,1274.8110000000001,210,0.52508333333333324,PCE,12,Kivalina,Residential rate as reported to PCE
SR-99,332130,17,Kotzebue Electric Association,Kotzebue,Kotzebue_grid,Northwest Arctic,2619.7993615999999,6910.576,1084,0.37909999999999999,3811.1127713999999,10053.054,108,0.37909999999999999,926.71146639999995,2444.5039999999999,93,0.37909999999999999,7357.6235993999999,19408.133999999998,1282,0.37910000000000005,PCE,12,Kotzebue,Residential rate as reported to PCE
SR-52,332060,369,Ipnatchiaq Electric Company,Deering,Deering_grid,Northwest Arctic,162.54173779999991,233.97399999999993,50,0.69469999999999976,184.04409219999994,264.92599999999999,9,0.69469999999999976,87.384228899999968,125.78700000000001,11,0.69469999999999976,433.9700588999998,626.17100000000005,72,0.69305358903558256,PCE,12,Deering,Residential rate as reported to PCE
SR-94,332090,407,Alaska Village Electric Cooperative,Kobuk,Shungnak_grid,Northwest Arctic,104.52554102499998,183.27899999999997,39,0.57030833333333331,49.031688649999992,85.97399999999999,15,0.57030833333333331,184.73598625833336,323.92300000000006,7,0.57030833333333331,338.29321593333333,593.17600000000004,60,0.57030833333333331,PCE,12,Kobuk,Residential rate as reported to PCE
SR-32,331820,432,"Buckland, City of",Buckland,Buckland_grid,Northwest Arctic,338.46766613333341,713.8660000000001,106,0.47413333333333335,284.22918346666665,599.471,21,0.4741333333333333,53.845900266666668,113.56699999999999,16,0.47413333333333335,676.54274986666678,1438.163,139,0.47042146812751184,PCE,6,Buckland,Residential rate as reported to PCE
SR-8,0,18,Matanuska Electric Association,Matanuska Electric Assn Inc,Railbelt_grid,Railbelt,91958.3,447720,57798,0.20539243277048155,53980.800000000003,303696,5977,0.17774616721985145,0,0,0,NA,145939.1,751416,63775,0.19421878160699269,EIA861,3,"In addition to Wasilla, the MEA service area includes 28 other communities.",Residential rate as reported to PCE
SR-2,0,121,Anchorage Municipal Light & Power,Anchorage Mun Light and Power,Railbelt_grid,Railbelt,26125.8,127375,24680,0.20510932286555447,140604.6,839303,6392,0.16752543479530038,0,0,0,NA,166730.4,966678,31072,0.17247770198556292,EIA861,12,Anchorage,Residential rate as reported to PCE
SR-4,0,13,Golden Valley Electric Assn Inc,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,68098.8,282450,39019,0.24110037174721191,28155.9,126290,6544,0.22294639322194948,143484.6,827634,517,0.17336721304344674,239739.3,1236374,46080,0.19390516138320604,EIA861,12,"In addition to Fairbanks, the GVEA service area includes 25 other communities.",Residential rate as reported to PCE
SR-3,0,8,Chugach Electric Assn Inc,Chugach Electric Assn Inc,Railbelt_grid,Railbelt,100609.3,505275,71305,0.19911790609074267,89542.3,545614,9615,0.16411290765999406,7927.7,54284,7,0.1460411907744455,198079.3,1105173,80927,0.17922922474580902,EIA861,12,"In addition to Anchorage, the CEA service area includes eight other communities.",Residential rate as reported to PCE
SR-5,0,32,Homer Electric Assn Inc,Homer Electric Assn Inc,Railbelt_grid,Railbelt,45235.8,173211,27374,0.26116008798517415,38040.699999999997,166481,4071,0.22849874760483177,15498.7,139497,25,0.11110418145193088,98775.2,479189,31470,0.20612994037843105,EIA861,12,"In addition to Homer, the HEA service area includes 29 other communities",Residential rate as reported to PCE
SR-1,0,1,Alaska Electric Light & Power Company,Alaska Electric Light&Power Co,Juneau_grid,Southeast,17950.599999999999,151017,14579,0.11886476356966433,11798.6,119953,2295,9.836019107483765E-2,17593,143240,131,0.12282183747556548,47342.2,414210,17005,0.11429516428864585,EIA861,12,"Juneau, Douglas, Greens Creek (Industrial)",Residential rate as reported to PCE
SR-200,0,111,"Wrangell, City of","Wrangell, City of",SEAPA_grid,Southeast,1715,15216,1228,0.11271030494216613,2331,20107,867,0.11592977570000497,0,0,0,NA,4046,35323,2095,0.11454293236701299,EIA861,12,Wrangell,Residential rate as reported to PCE
SR-6,0,103,Ketchikan Public Utilities,Ketchikan Public Utilities,SEAPA_grid,Southeast,7969.4,75066,6477,0.10616524125436282,7719.9,76316,1305,0.10115703129094816,2157,24066,17,8.9628521565694341E-2,17846.3,175448,7799,0.10171845789065706,EIA861,12,"Ketchikan, Saxman",Residential rate as reported to PCE
SR-198,0,212,"Petersburg, City of","Petersburg, City of",SEAPA_grid,Southeast,2172.3000000000002,21628,1368,0.10043924542260034,1233.8,10509,748,0.11740412979351032,2238.6999999999998,20270,31,0.11044400592007893,5644.8,52407,2147,0.1077108019921003,EIA861,12,Petersburg,Residential rate as reported to PCE
SR-191,332900,53,Yakutat Power Inc,Yakutat,Yakutat_grid,Southeast,241.38785286000004,577.78700000000003,307,0.41778000000000004,499.72671144000009,1196.1480000000001,104,0.41778000000000004,196.80863796000003,471.08199999999999,67,0.41778000000000004,937.92320226000015,2245.0169999999998,474,0.4177800000000001,PCE,6,Yakutat,Residential rate as reported to PCE
SR-137,332460,24,Pelican Utility,Pelican,Pelican_grid,Southeast,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,Pelican,Residential rate as reported to PCE
SR-193,0,100,Sitka City & Borough of,"Sitka, City & Borough of",Sitka_grid,Southeast,7009.8,43415,3777,0.16146032477254404,6233,39063,1976,0.15956275759670277,2995,22821,24,0.13123877130712941,16237.8,105299,5777,0.1542065926552009,EIA861,12,Sitka,Residential rate as reported to PCE
SR-119,331170,2,Alaska Power & Telephone Company,Naukati Bay,Prince of Wales Is._grid,Southeast,142.07243985000002,402.46199999999999,81,0.35300833333333342,27.668087150000009,78.378000000000014,13,0.35300833333333337,29.093887808333339,82.417000000000002,4,0.35300833333333337,198.83441480833338,563.25700000000006,95,0.35300833333333337,PCE,12,Naukati Bay,Residential rate as reported to PCE
SR-164,331190,2,Alaska Power & Telephone Company,Skagway,Haines_grid,Southeast,907.50321949999977,3450.0359999999991,661,0.26304166666666667,1906.6546273750002,7248.4890000000005,512,0.26304166666666667,622.28977075,2365.7460000000001,108,0.26304166666666667,3436.447617625,13064.270999999999,1277,0.26304166666666667,PCE,12,Skagway,Residential rate as reported to PCE
SR-176,331210,2,Alaska Power & Telephone Company,"Thorne Bay, Kasaan",Prince of Wales Is._grid,Southeast,438.06309970000012,1668.4940000000001,335,0.26255000000000006,246.16530470000006,937.59400000000005,107,0.26255000000000006,229.92763740000007,875.74800000000005,56,0.26255000000000006,914.15604180000025,3481.8359999999998,495,0.26255000000000006,PCE,12,"Thorne Bay, Kasaan",Residential rate as reported to PCE
SR-189,331230,2,Alaska Power & Telephone Company,Whale Pass,Whale_Pass_grid,Southeast,106.32184225000002,224.43,82,0.47374166666666673,26.77208906666667,56.512,11,0.47374166666666673,12.848347741666668,27.120999999999999,4,0.47374166666666673,145.94227905833336,308.06299999999999,97,0.47374166666666678,PCE,12,Whale Pass,Residential rate as reported to PCE
SR-47,331080,2,Alaska Power & Telephone Company,Coffman Cove,Prince of Wales Is._grid,Southeast,193.28090015000004,735.11800000000005,180,0.26292500000000002,66.206618399999996,251.80799999999999,41,0.26292500000000002,48.521494125000011,184.54500000000002,21,0.26292500000000002,308.00901267500001,1171.4710000000002,239,0.26292499999999996,PCE,12,Coffman Cove,Residential rate as reported to PCE
SR-50,331090,2,Alaska Power & Telephone Company,Craig,Prince of Wales Is._grid,Southeast,948.11370794999982,3612.8939999999998,690,0.26242499999999996,1078.5544160249999,4109.9530000000004,296,0.26242499999999996,509.24174827499991,1940.5229999999999,65,0.26242499999999996,2535.9098722499998,9663.369999999999,1049,0.26242500000000002,PCE,12,Craig,Residential rate as reported to PCE
SR-70,332010,417,Alaska Power & Telephone Company,Gustavus,Gustavus_grid,Southeast,562.35248258333343,1250.3900000000001,472,0.44974166666666671,217.51845656666666,483.65199999999993,85,0.44974166666666671,115.5008558666667,256.81600000000003,29,0.44974166666666671,895.37179501666674,1990.8579999999999,583,0.44974166666666671,PCE,12,Gustavus,Residential rate as reported to PCE
SR-71,331120,2,Alaska Power & Telephone Company,"Haines, Covenant Life",Haines_grid,Southeast,1455.4639844000001,5474.9279999999999,1128,0.2658416666666667,1253.0356572166668,4713.4659999999994,345,0.2658416666666667,576.58718093333346,2168.9120000000003,63,0.2658416666666667,3285.0868225500003,12357.305999999999,1530,0.2658416666666667,PCE,12,"Haines, Covenant Life",Residential rate as reported to PCE
SR-73,331140,2,Alaska Power & Telephone Company,Hollis,Prince of Wales Is._grid,Southeast,167.39654547500004,636.26700000000005,134,0.26309166666666672,156.05939937500003,593.17499999999995,19,0.26309166666666672,8.9364346416666685,33.966999999999999,10,0.26309166666666672,332.3923794916667,1263.4090000000001,161,0.26309166666666667,PCE,12,Hollis,Residential rate as reported to PCE
SR-79,331150,2,Alaska Power & Telephone Company,Hydaburg,Prince of Wales Is._grid,Southeast,196.85883320000002,749.74800000000005,126,0.26256666666666667,87.586726100000021,333.57900000000006,47,0.26256666666666667,133.13469090000001,507.05100000000004,18,0.26256666666666667,417.58025020000002,1590.3779999999999,186,0.26256666666666667,PCE,12,Hydaburg,Residential rate as reported to PCE
SR-92,331155,2,Alaska Power & Telephone Company,Klawock,Prince of Wales Is._grid,Southeast,648.5645658916668,2450.5729999999999,411,0.26465833333333338,1227.9593530750003,4639.7910000000002,114,0.26465833333333338,242.10335619166673,914.77700000000004,36,0.26465833333333338,2118.6272751583338,8005.1410000000005,559,0.26465833333333338,PCE,12,Klawock,Residential rate as reported to PCE
SR-174,332630,363,"Tenakee Springs, City of",Tenakee Springs,Tenakee Springs_grid,Southeast,161.73937404166671,261.96500000000003,131,0.61740833333333345,42.280740075000011,68.481000000000009,22,0.61740833333333345,17.851744550000003,28.914000000000001,14,0.61740833333333345,221.87185866666672,359.36,167,0.61740833333333345,PCE,12,Tenakee Springs,Residential rate as reported to PCE
SR-20,332650,240,Inside Passage Electric,Angoon,Angoon_grid,Southeast,438.83204999999987,827.9849999999999,203,0.52999999999999992,252.19360999999992,475.83699999999993,30,0.52999999999999992,144.47799999999998,272.60000000000002,17,0.52999999999999992,835.50365999999974,1576.4219999999998,244,0.52999999999999992,PCE,12,Angoon,Residential rate as reported to PCE
