"Early Release, Subject to Revision",...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20,...21,...22,...23,...24,...25,...26,...27
SR-151,331580,169,Alaska Village Electric Cooperative,Russian Mission,Russian Mission_grid,Lower Yukon-Kuskokwim,191.66457124166664,404.86099999999999,176,0.47340833333333326,23.383531216666661,49.393999999999998,14,0.47340833333333326,236.30461003333326,499.15599999999995,12,0.47340833333333326,451.35271249166658,953.41099999999983,195,0.47340833333333332,PCE,12,Russian Mission,Residential rate as reported to PCE
SR-153,331660,169,Alaska Village Electric Cooperative,"Saint Mary's, Andreafsky",Saint Mary's_grid,Lower Yukon-Kuskokwim,400.42936039166671,774.16300000000012,177,0.5172416666666666,232.11840481666664,448.762,49,0.5172416666666666,711.76436094166672,1376.0770000000002,36,0.5172416666666666,1344.31212615,2599.0020000000004,255,0.5172416666666666,PCE,12,"Saint Mary's, Andreafsky",Residential rate as reported to PCE
SR-158,331600,169,Alaska Village Electric Cooperative,Scammon Bay,Scammon Bay_grid,Lower Yukon-Kuskokwim,327.25552264166663,617.88099999999997,126,0.52964166666666668,47.546462058333333,89.771000000000001,15,0.52964166666666668,448.46825519166669,846.73900000000003,16,0.52964166666666668,823.27023989166662,1554.3909999999998,156,0.52964166666666668,PCE,12,Scammon Bay,Residential rate as reported to PCE
SR-16,331240,169,Alaska Village Electric Cooperative,Alakanuk,Alakanuk_grid,Lower Yukon-Kuskokwim,287.75595240000007,506.56800000000004,166,0.56805000000000005,73.401148800000016,129.21600000000001,18,0.56805000000000005,360.28060005000003,634.24099999999999,20,0.56805000000000005,721.43770125000015,1270.0250000000001,200,0.56805000000000005,PCE,6,Alakanuk,Residential rate as reported to PCE
SR-179,331700,169,Alaska Village Electric Cooperative,Toksook Bay,Toksook Bay_grid,Lower Yukon-Kuskokwim,410.85601069999984,780.37800000000004,134,0.52648333333333308,48.392768549999985,91.917000000000016,27,0.52648333333333308,422.0943239333331,801.72399999999993,30,0.52648333333333308,881.34310318333291,1674.0189999999998,186,0.52648333333333319,PCE,12,Toksook Bay,Residential rate as reported to PCE
SR-182,331710,169,Alaska Village Electric Cooperative,Tununak,Toksook Bay_grid,Lower Yukon-Kuskokwim,205.47486236666657,390.27800000000002,91,0.52648333333333308,9.2039816333333277,17.481999999999999,16,0.52648333333333308,312.96485859999984,594.44399999999996,22,0.52648333333333308,527.64370259999976,1002.204,123,0.52648333333333308,PCE,12,Tununak,Residential rate as reported to PCE
SR-37,331280,169,Alaska Village Electric Cooperative,Chevak,Chevak_grid,Lower Yukon-Kuskokwim,511.76220594166648,1011.6709999999999,213,0.50585833333333319,152.94930223333333,302.35600000000005,19,0.50585833333333319,535.02106624999988,1057.6500000000001,24,0.50585833333333319,1199.7325744249997,2371.6770000000001,253,0.50585833333333319,PCE,12,Chevak,Residential rate as reported to PCE
SR-57,331290,169,Alaska Village Electric Cooperative,Eek,Eek_grid,Lower Yukon-Kuskokwim,206.30834955000009,385.29900000000009,107,0.53545000000000009,67.333908399999999,125.75199999999998,15,0.53545000000000009,209.29830235000003,390.88299999999998,20,0.53545000000000009,482.94056030000013,901.93400000000008,142,0.53545000000000009,PCE,12,Eek,Residential rate as reported to PCE
SR-62,331310,169,Alaska Village Electric Cooperative,Emmonak,Emmonak_grid,Lower Yukon-Kuskokwim,541.8634528,1056.6760000000002,213,0.51279999999999992,521.75092399999994,1017.455,41,0.51279999999999992,839.40078159999985,1636.8969999999999,44,0.51279999999999992,1903.0151583999998,3711.0280000000002,286,0.51279999999999992,PCE,6,Emmonak,Residential rate as reported to PCE
SR-68,331330,169,Alaska Village Electric Cooperative,Goodnews Bay,Goodnews Bay_grid,Lower Yukon-Kuskokwim,209.34964116666666,342.54100000000005,139,0.61116666666666652,36.410254166666661,59.575000000000003,9,0.61116666666666652,146.83401399999997,240.25200000000001,22,0.61116666666666652,392.59390933333327,642.36799999999994,163,0.61116666666666664,PCE,6,Goodnews Bay,Residential rate as reported to PCE
SR-76,331360,169,Alaska Village Electric Cooperative,Hooper Bay,Hooper Bay_grid,Lower Yukon-Kuskokwim,566.21594379999999,1142.9470000000001,267,0.49539999999999995,239.40353619999996,483.25300000000004,39,0.4953999999999999,770.47976719999986,1555.268,26,0.4953999999999999,1576.0992471999998,3181.4679999999998,325,0.49539999999999995,PCE,12,Hooper Bay,Residential rate as reported to PCE
SR-84,331720,169,Alaska Village Electric Cooperative,Kalskag,Upper Kalskag_grid,Lower Yukon-Kuskokwim,215.1239026416666,380.85699999999997,128,0.56484166666666658,36.067399783333329,63.853999999999999,21,0.56484166666666658,216.93478502499997,384.06299999999999,4,0.56484166666666658,468.12608744999989,828.77400000000011,152,0.56484166666666646,PCE,12,Kalskag,Residential rate as reported to PCE
SR-87,331390,169,Alaska Village Electric Cooperative,Kasigluk,Kasigluk_grid,Lower Yukon-Kuskokwim,389.57901413333343,750.10400000000004,228,0.51936666666666675,69.618504833333333,134.04499999999999,15,0.51936666666666675,396.52086900000006,763.47,24,0.51936666666666675,855.7183879666668,1647.6189999999999,264,0.51936666666666675,PCE,12,Kasigluk,Residential rate as reported to PCE
SR-98,332120,285,Alaska Village Electric Cooperative,Kotlik,Kotlik_grid,Lower Yukon-Kuskokwim,321.36420533333336,675.60800000000006,131,0.47566666666666668,164.87272600000003,346.61400000000009,18,0.47566666666666663,389.97388966666665,819.84699999999998,22,0.47566666666666668,876.21082100000012,1842.069,169,0.47566666666666674,PCE,12,Kotlik,Residential rate as reported to PCE
SR-25,331780,337,Atmautluak Tribal Utilities,Atmautluak,Atmautluak_grid,Lower Yukon-Kuskokwim,233.93592680000003,292.67600000000004,72,0.79930000000000001,199.82899649999999,250.005,7,0.79930000000000001,82.183226700000006,102.819,12,0.79930000000000001,515.94815000000006,646.91,94,0.79755785194231055,PCE,12,Atmautluak,Residential rate as reported to PCE
SR-103,332160,376,Kwigillingok Power Company,Kwigillingok,Kwigillingok_grid,Lower Yukon-Kuskokwim,343.83596,513.18799999999999,93,0.67,340.62733000000003,508.399,22,0.67,46.581750000000007,69.525000000000006,6,0.67,731.04503999999997,1117.143,125,0.65438805954116885,PCE,4,Kwigillingok,Residential rate as reported to PCE
SR-122,332870,375,Ungusraq Power Company,Newtok,Newtok_grid,Lower Yukon-Kuskokwim,208.5008,260.62600000000003,71,0.79999999999999993,88.941599999999994,111.17700000000001,18,0.79999999999999993,25.931999999999999,32.414999999999999,6,0.79999999999999993,323.37439999999998,413.27200000000005,100,0.78247352833001016,PCE,7,Newtok,Residential rate as reported to PCE
SR-97,332510,395,Puvurnaq Power Company,Kongiganak,Kongiganak_grid,Lower Yukon-Kuskokwim,369.52370000000002,568.49799999999993,107,0.65000000000000013,229.6606000000001,353.32400000000007,16,0.65000000000000013,57.950100000000006,89.153999999999996,10,0.65000000000000013,657.13440000000014,1046.8679999999999,142,0.62771466889808469,PCE,6,Kongiganak,Residential rate as reported to PCE
SR-21,331760,5,Aniak Light & Power,Aniak,Aniak_grid,Lower Yukon-Kuskokwim,555.82706679166665,962.48500000000001,184,0.57749166666666663,487.52481740833332,844.21100000000001,27,0.57749166666666663,236.48110502499995,409.49699999999996,4,0.57749166666666663,1279.8329892249999,2266.4270000000001,215,0.56469190899375965,PCE,12,Aniak,Residential rate as reported to PCE
SR-149,332250,343,Middle Kuskokwim Electric,Red Devil,Red Devil_grid,Lower Yukon-Kuskokwim,33.154167749999999,30.677,15,1.0807499999999999,13.781723999999997,12.751999999999999,3,1.0807499999999999,9.9828877499999997,9.2370000000000001,0,1.0807499999999999,56.918779499999999,52.666000000000004,17,1.0807499999999999,PCE,3,Red Devil,Residential rate as reported to PCE
SR-166,332260,343,Middle Kuskokwim Electric,Sleetmute,Sleetmute_grid,Lower Yukon-Kuskokwim,103.1281216833333,95.421999999999997,37,1.080758333333333,65.637695858333316,60.732999999999997,9,1.080758333333333,69.403057891666663,64.217000000000013,4,1.080758333333333,238.16887543333326,220.37199999999996,52,1.0807583333333333,PCE,12,Sleetmute,Residential rate as reported to PCE
SR-169,332270,343,Middle Kuskokwim Electric,Stony River,Stony River_grid,Lower Yukon-Kuskokwim,41.109196799999999,37.632000000000005,18,1.0923999999999998,55.984407599999983,51.248999999999995,8,1.0923999999999998,5.9044219999999994,5.4050000000000002,0,1.0923999999999998,102.99802639999999,94.287000000000006,27,1.0923884140973834,PCE,12,Stony River,Residential rate as reported to PCE
SR-44,332230,343,Middle Kuskokwim Electric,Chuathbaluk,Chuathbaluk_grid,Lower Yukon-Kuskokwim,104.92596009999998,97.084000000000003,35,1.0807749999999998,85.918370174999964,79.496999999999986,6,1.0807749999999998,35.640717174999999,32.977000000000004,14,1.0807749999999998,226.48504744999997,211.108,55,1.0728397192432308,PCE,12,Chuathbaluk,Residential rate as reported to PCE
SR-51,332240,343,Middle Kuskokwim Electric,Crooked Creek,Crooked Creek_grid,Lower Yukon-Kuskokwim,113.22435829999998,104.76300000000001,37,1.0807666666666664,79.209388999999973,73.289999999999992,7,1.0807666666666664,43.078278566666661,39.859000000000002,8,1.0807666666666664,235.51202586666662,217.94899999999998,52,1.0805831908688117,PCE,12,Crooked Creek,Residential rate as reported to PCE
SR-28,331800,43,Alaska Village Electric Cooperative,"Bethel, Oscarville",Bethel_grid,Lower Yukon-Kuskokwim,3474.7798063999985,10417.567999999997,1893,0.33354999999999996,5155.5285834499991,15456.539000000001,763,0.3335499999999999,4607.4182097999992,13813.276,98,0.33354999999999996,13237.726599649995,39687.383000000009,2729,0.33354999999999979,PCE,12,"Bethel, Oscarville",Residential rate as reported to PCE
SR-132,332420,408,Nunam Iqua Electric Company,Nunam Iqua,Nunam Iqua_grid,Lower Yukon-Kuskokwim,82.631280000000004,195.19200000000004,44,0.42333333333333328,144.66061999999997,341.71799999999996,5,0.42333333333333328,70.140829999999994,165.68700000000001,12,0.42333333333333328,297.43272999999999,712.18399999999997,62,0.41763467025375467,PCE,12,Nunam Iqua,Residential rate as reported to PCE
SR-117,332290,319,Napakiak Ircinraq,Napakiak,Bethel_grid,Lower Yukon-Kuskokwim,284.14679541666663,343.20699999999999,107,0.82791666666666663,111.43344374999998,134.595,17,0.82791666666666652,50.379557083333324,60.850999999999999,6,0.82791666666666652,445.95979624999995,538.65299999999991,129,0.82791666666666675,PCE,12,Napakiak,Residential rate as reported to PCE
SR-14,331030,635,Akiak City Council,Akiak,Akiak_grid,Lower Yukon-Kuskokwim,237.21704999999997,376.53499999999997,110,0.63,283.51700999999997,450.02699999999999,12,0.63,118.00908000000003,187.31600000000003,16,0.63,638.74314000000004,1022.4999999999999,141,0.62468766748166271,PCE,12,Akiak,Residential rate as reported to PCE
SR-35,332310,365,Naterkaq Light Plant (City of Chefornak),Chefornak,Chefornak_grid,Lower Yukon-Kuskokwim,249.96174000000008,510.12599999999998,115,0.49000000000000016,82.40036000000002,168.16399999999999,11,0.49000000000000016,319.96608000000015,652.99200000000008,38,0.49000000000000016,652.3281800000002,1344.1409999999998,169,0.48531231470507952,PCE,6,Chefornak,Residential rate as reported to PCE
SR-102,332150,281,Kwethluk Incorporated d/b/a Kuiggluum Kallugvia,Kwethluk,Kwethluk_grid,Lower Yukon-Kuskokwim,452.34487999999993,869.89400000000001,190,0.51999999999999991,258.36979999999994,496.86499999999995,24,0.51999999999999991,20.860839999999996,40.116999999999997,4,0.51999999999999991,731.57551999999987,1496.4099999999999,232,0.48888708308551798,PCE,12,Kwethluk,Residential rate as reported to PCE
SR-13,331020,412,Akiachak Native Community,Akiachak,Akiachak_grid,Lower Yukon-Kuskokwim,440.5319599999998,728.15199999999982,195,0.60499999999999987,151.48352999999997,250.386,20,0.60499999999999987,470.17937999999992,777.15600000000006,22,0.60499999999999987,1062.1948699999998,1814.787,237,0.58530002143502224,PCE,12,Akiachak,Residential rate as reported to PCE
SR-180,332710,664,Tuluksak Traditional,Tuluksak,Tuluksak_grid,Lower Yukon-Kuskokwim,239.94048000000006,249.93799999999999,102,0.9600000000000003,130.04448000000005,135.46300000000002,7,0.96000000000000019,68.216640000000012,71.058999999999997,12,0.96000000000000019,438.2016000000001,475.16200000000003,124,0.92221516030322304,PCE,12,Tuluksak,Residential rate as reported to PCE
SR-130,332380,254,North Slope Borough Power & Light,Nuiqsut,Nuiqsut_grid,North Slope,76.656479999999988,958.20600000000002,110,7.9999999999999988E-2,380.21559999999994,4752.6949999999997,70,7.9999999999999988E-2,11.221679999999999,140.27100000000002,8,7.9999999999999988E-2,468.09375999999992,5851.1719999999996,188,7.9999999999999988E-2,PCE,12,Nuiqsut,Residential rate as reported to PCE
SR-143,332390,254,North Slope Borough Power & Light,Point Hope,Point Hope_grid,North Slope,241.34909999999994,1608.9939999999999,191,0.14999999999999997,595.43249999999978,3969.5499999999997,81,0.14999999999999997,21.603749999999994,144.02500000000001,4,0.14999999999999997,858.38534999999968,5722.5689999999995,272,0.14999999999999997,PCE,12,Point Hope,Residential rate as reported to PCE
SR-144,332400,254,North Slope Borough Power & Light,Point Lay,Point Lay_grid,North Slope,81.163349999999994,541.08900000000006,62,0.14999999999999997,410.96669999999989,2739.7779999999998,47,0.14999999999999997,11.726549999999996,78.176999999999992,2,0.14999999999999997,503.85659999999984,3359.0439999999999,110,0.14999999999999997,PCE,12,Point Lay,Residential rate as reported to PCE
SR-187,332410,254,North Slope Borough Power & Light,Wainwright,Wainwright_grid,North Slope,215.75789999999995,1438.386,151,0.14999999999999997,686.01374999999985,4573.4250000000002,73,0.14999999999999997,17.974799999999998,119.83200000000001,6,0.14999999999999997,919.74644999999975,6131.6429999999982,227,0.15,PCE,12,Wainwright,Residential rate as reported to PCE
SR-19,332350,254,North Slope Borough Power & Light,Anaktuvuk Pass,Anaktuvuk Pass_grid,North Slope,106.31774999999999,708.78500000000008,105,0.14999999999999997,428.78129999999987,2858.5419999999999,65,0.14999999999999997,13.568999999999999,90.460000000000008,4,0.14999999999999997,548.66804999999988,3657.7870000000003,173,0.14999999999999997,PCE,6,Anaktuvuk Pass,Residential rate as reported to PCE
SR-26,332360,254,North Slope Borough Power & Light,Atqasuk,Atqasuk_grid,North Slope,94.38749999999996,629.24999999999989,63,0.14999999999999997,348.27164999999997,2321.8110000000001,51,0.14999999999999997,10.369199999999998,69.128,4,0.14999999999999997,453.02834999999993,3020.1890000000003,118,0.14999999999999997,PCE,12,Atqasuk,Residential rate as reported to PCE
SR-83,332370,254,North Slope Borough Power & Light,Kaktovik,Kaktovik_grid,North Slope,104.63459999999998,697.56399999999996,79,0.14999999999999997,428.33879999999999,2855.5920000000006,54,0.14999999999999997,118.49594999999997,789.97299999999996,6,0.14999999999999997,651.46934999999996,4343.1290000000008,138,0.14999999999999997,PCE,12,Kaktovik,Residential rate as reported to PCE
SR-194,0,214,Barrow Utilities & Electric Cooperative Inc.,Barrow Utilities & Electric Cooperative Inc.,Utqiagvik_grid,North Slope,1471.2,11161,1498,0.13181614550667503,4462.7,39001,425,0.11442527114689366,0,0,0,NA,5933.9,50162,1923,0.1182947250907061,EIA861,12,Utqiagvik,Residential rate as reported to PCE
SR-10,0,227,TDX North Slope Generating Company,TDX North Slope Generating Co,Deadhorse_grid,North Slope,0,0,0,0,16051,72337,169,0.22189197782600881,0,0,0,NA,16051,72337,169,0.22189197782600881,EIA861,12,Deadhorse,Residential rate as reported to PCE
SR-126,331500,169,Alaska Village Electric Cooperative,Noatak,Noatak_grid,Northwest Arctic,672.49957940000002,817.92700000000002,127,0.82220000000000004,116.51889519999997,141.71599999999998,12,0.82219999999999993,633.75093779999997,770.79899999999998,18,0.82220000000000004,1422.7694124,1730.442,155,0.82219999999999993,PCE,12,Noatak,Residential rate as reported to PCE
SR-128,331510,169,Alaska Village Electric Cooperative,Noorvik,Noorvik_grid,Northwest Arctic,497.76256641666657,830.73500000000001,139,0.59918333333333318,93.93157443333331,156.76599999999999,13,0.59918333333333318,491.64730131666653,820.529,22,0.59918333333333318,1083.3414421666664,1808.0300000000002,173,0.59918333333333318,PCE,12,Noorvik,Residential rate as reported to PCE
SR-159,331610,169,Alaska Village Electric Cooperative,Selawik,Selawik_grid,Northwest Arctic,597.3832550000003,1060.1300000000003,182,0.56350000000000011,180.22927650000003,319.839,26,0.56350000000000011,742.1717625,1317.0749999999998,58,0.56350000000000011,1519.7842940000005,2697.0440000000003,257,0.56350000000000011,PCE,12,Selawik,Residential rate as reported to PCE
SR-163,331650,169,Alaska Village Electric Cooperative,Shungnak,Shungnak_grid,Northwest Arctic,267.23592524999998,375.30500000000001,185,0.71204999999999996,74.663426849999993,104.857,17,0.71204999999999996,277.20106499999997,389.3,20,0.71204999999999996,619.10041709999996,869.46199999999999,218,0.71204999999999996,PCE,12,Shungnak,Residential rate as reported to PCE
SR-18,331250,169,Alaska Village Electric Cooperative,Ambler,Ambler_grid,Northwest Arctic,289.42445375000005,449.97,90,0.64320833333333338,42.317962666666659,65.791999999999987,23,0.64320833333333338,489.72660404166669,761.38099999999997,29,0.64320833333333338,821.46902045833349,1277.143,125,0.64320833333333349,PCE,12,Ambler,Residential rate as reported to PCE
SR-88,331400,169,Alaska Village Electric Cooperative,Kiana,Kiana_grid,Northwest Arctic,396.16551620000007,672.00800000000004,163,0.58952500000000008,109.80197887499999,186.25499999999997,11,0.58952500000000008,360.34008195000001,611.23799999999994,30,0.58952500000000008,866.307577025,1469.5010000000002,202,0.58952499999999997,PCE,6,Kiana,Residential rate as reported to PCE
SR-91,331410,169,Alaska Village Electric Cooperative,Kivalina,Kivalina_grid,Northwest Arctic,299.91883141666665,547.00599999999997,186,0.54829166666666662,44.483451208333328,81.131,13,0.54829166666666662,323.38187670833332,589.79899999999998,20,0.54829166666666662,667.78415933333326,1217.9360000000001,217,0.54829166666666651,PCE,6,Kivalina,Residential rate as reported to PCE
SR-99,332130,17,Kotzebue Electric Association,Kotzebue,Kotzebue_grid,Northwest Arctic,2762.2938098166669,6835.3869999999997,1049,0.40411666666666674,4032.1019257166677,9977.5690000000013,107,0.40411666666666674,977.43940636666684,2418.7060000000001,58,0.40411666666666674,7771.835141900001,19231.662,1214,0.40411666666666674,PCE,12,Kotzebue,Residential rate as reported to PCE
SR-52,332060,369,Ipnatchiaq Electric Company,Deering,Deering_grid,Northwest Arctic,150.80753739999994,217.86699999999999,48,0.69219999999999982,184.41453959999993,266.41799999999995,9,0.69219999999999982,87.737042199999976,126.751,14,0.69219999999999982,422.95911919999986,614.32399999999996,69,0.68849519016024097,PCE,6,Deering,Residential rate as reported to PCE
SR-94,332090,407,Alaska Village Electric Cooperative,Kobuk,Shungnak_grid,Northwest Arctic,126.62883584999999,177.83699999999999,187,0.71204999999999996,65.219507700000008,91.594000000000008,11,0.71205000000000007,241.25962920000001,338.82400000000001,8,0.71204999999999996,433.10797274999999,608.25500000000011,204,0.71204999999999985,PCE,12,Kobuk,Residential rate as reported to PCE
SR-32,331820,432,"Buckland, City of",Buckland,Buckland_grid,Northwest Arctic,345.00114769999999,727.697,98,0.47409999999999997,345.79336879999994,729.36799999999982,17,0.47410000000000002,51.0292794,107.634,20,0.47410000000000002,741.82379589999994,1574.6209999999999,137,0.47111260163556817,PCE,3,Buckland,Residential rate as reported to PCE
SR-8,0,18,Matanuska Electric Association,Matanuska Electric Assn Inc,Railbelt_grid,Railbelt,84018,427677,56661,0.19645199531422078,50601.1,299418,5961,0.16899818982158721,0,0,0,NA,134619.1,727095,62622,0.18514650767781377,EIA861,12,"In addition to Wasilla, the MEA service area includes 28 other communities.",Residential rate as reported to PCE
SR-2,0,121,Anchorage Municipal Light & Power,Anchorage Mun Light and Power,Railbelt_grid,Railbelt,22260.3,127732,24678,0.17427347884633451,123380.4,864147,6402,0.14277709695225466,0,0,0,NA,145640.70000000001,991879,31080,0.14683313186386648,EIA861,12,Anchorage,Residential rate as reported to PCE
SR-4,0,13,Golden Valley Electric Assn Inc,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,63959.9,282377,38824,0.22650534569033598,26528.400000000001,127014,6502,0.20886201521092165,134344.29999999999,837893,507,0.16033586627409466,224832.6,1247284,45833,0.18025774402622016,EIA861,12,"In addition to Fairbanks, the GVEA service area includes 25 other communities.",Residential rate as reported to PCE
SR-3,0,8,Chugach Electric Assn Inc,Chugach Electric Assn Inc,Railbelt_grid,Railbelt,91552,501736,70917,0.18247046255401247,81493,551590,9597,0.14774198226943927,7794,59694,7,0.13056588601869534,180839,1113020,80521,0.16247596628991393,EIA861,12,"In addition to Anchorage, the CEA service area includes eight other communities.",Residential rate as reported to PCE
SR-5,0,32,Homer Electric Assn Inc,Homer Electric Assn Inc,Railbelt_grid,Railbelt,43595.7,169766,27104,0.25679877007174579,37382.6,164845,4062,0.22677424247019926,13735.2,122677,25,0.11196230752300758,94713.5,457288,31191,0.2071200206434457,EIA861,12,"In addition to Homer, the HEA service area includes 29 other communities",Residential rate as reported to PCE
SR-1,0,1,Alaska Electric Light & Power Company,Alaska Electric Light&Power Co,Juneau_grid,Southeast,16508.400000000001,139419,14466,0.11840853829105073,11369.5,115771,2262,9.8206804812949702E-2,14384.1,138076,125,0.10417523682609578,42262,393266,16853,0.1074641591187644,EIA861,12,"Juneau, Douglas, Greens Creek (Industrial)",Residential rate as reported to PCE
SR-200,0,111,"Wrangell, City of","Wrangell, City of",SEAPA_grid,Southeast,1566,13614,1218,0.11502864698104892,2123,18119,856,0.11716982173409128,0,0,0,NA,3689,31733,2074,0.11625122112627234,EIA861,12,Wrangell,Residential rate as reported to PCE
SR-6,0,103,Ketchikan Public Utilities,Ketchikan Public Utilities,SEAPA_grid,Southeast,7445.5,70161,6434,0.1061202092330497,7335.5,72640,1291,0.10098430616740088,1984.3,22306,16,8.8958127857975425E-2,16765.3,165107,7741,0.10154203031973205,EIA861,12,"Ketchikan, Saxman",Residential rate as reported to PCE
SR-198,0,212,"Petersburg, City of","Petersburg, City of",SEAPA_grid,Southeast,2020.3,19745,1378,0.10231957457584198,1152.7,9750,725,0.11822564102564102,2141.6,18676,30,0.11467123581066609,5314.6,48171,2133,0.11032779057939425,EIA861,12,Petersburg,Residential rate as reported to PCE
SR-191,332900,53,Yakutat Power Inc,Yakutat,Yakutat_grid,Southeast,594.74473666666665,1389.32,316,0.42808333333333337,1209.3953483333337,2825.1400000000003,114,0.42808333333333343,411.82601258333341,962.02300000000002,62,0.42808333333333343,2215.9660975833335,5176.4830000000002,492,0.42808333333333337,PCE,3,Yakutat,Residential rate as reported to PCE
SR-137,332460,24,Pelican Utility,Pelican,Pelican_grid,Southeast,145.97571621818179,308.072,76,0.47383636363636356,103.94927378181816,219.37800000000001,17,0.4738363636363635,161.99896669090907,341.88800000000003,58,0.47383636363636356,411.92395669090899,1047.5150000000001,148,0.39323919627967996,PCE,12,Pelican,Residential rate as reported to PCE
SR-193,0,100,Sitka City & Borough of,"Sitka, City & Borough of",Sitka_grid,Southeast,5802,40860,3696,0.1419970631424376,5643,40944,1624,0.13782239155920281,2252,18703,21,0.12040849061647864,13697,100507,5341,0.1362790651397415,EIA861,12,Sitka,Residential rate as reported to PCE
SR-119,331170,2,Alaska Power & Telephone Company,Naukati Bay,Prince of Wales Is._grid,Southeast,132.84114729999999,358.59399999999999,74,0.37045,25.021304350000001,67.543000000000006,12,0.37045,27.191030000000001,73.400000000000006,0,0.37045,185.05348164999998,499.53700000000003,84,0.37044999999999995,PCE,12,Naukati Bay,Residential rate as reported to PCE
SR-164,331190,2,Alaska Power & Telephone Company,Skagway,Haines_grid,Southeast,881.23470025000006,3430.0410000000006,686,0.25691666666666663,1675.9082664166663,6523.1589999999997,463,0.25691666666666663,580.41328749999991,2259.15,94,0.25691666666666663,3137.5562541666663,12212.349999999999,1232,0.25691666666666668,PCE,12,Skagway,Residential rate as reported to PCE
SR-176,331210,2,Alaska Power & Telephone Company,"Thorne Bay, Kasaan",Prince of Wales Is._grid,Southeast,401.369034,1600.3550000000002,333,0.25079999999999997,256.77405600000003,1023.8200000000002,98,0.25079999999999997,218.06432999999998,869.47500000000002,64,0.25079999999999997,876.20741999999996,3493.6500000000005,494,0.25079999999999997,PCE,12,"Thorne Bay, Kasaan",Residential rate as reported to PCE
SR-189,331230,2,Alaska Power & Telephone Company,Whale Pass,Whale_Pass_grid,Southeast,100.26134570833334,213.001,80,0.47070833333333334,29.849027541666665,63.412999999999997,11,0.47070833333333334,11.428798333333335,24.28,4,0.4707083333333334,141.53917158333334,300.69400000000002,94,0.47070833333333334,PCE,12,Whale Pass,Residential rate as reported to PCE
SR-47,331080,2,Alaska Power & Telephone Company,Coffman Cove,Prince of Wales Is._grid,Southeast,177.2521476,706.74700000000007,180,0.25079999999999997,51.365595599999999,204.80700000000002,38,0.25079999999999997,44.152587600000004,176.04700000000003,30,0.25079999999999997,272.77033080000001,1087.6010000000001,246,0.25079999999999997,PCE,12,Coffman Cove,Residential rate as reported to PCE
SR-50,331090,2,Alaska Power & Telephone Company,Craig,Prince of Wales Is._grid,Southeast,889.19660279999994,3545.4410000000003,684,0.25079999999999997,936.68307479999987,3734.7809999999999,310,0.25079999999999997,461.63476919999999,1840.6490000000001,90,0.25079999999999997,2287.5144467999999,9120.8709999999992,1084,0.25080000000000002,PCE,12,Craig,Residential rate as reported to PCE
SR-70,332010,417,Alaska Power & Telephone Company,Gustavus,Gustavus_grid,Southeast,513.00947413333336,1184.597,468,0.43306666666666671,197.16789120000001,455.28299999999996,82,0.43306666666666671,108.52260906666667,250.59100000000001,10,0.43306666666666671,818.69997439999997,1890.471,560,0.43306666666666666,PCE,12,Gustavus,Residential rate as reported to PCE
SR-71,331120,2,Alaska Power & Telephone Company,"Haines, Covenant Life",Haines_grid,Southeast,1386.2642643416668,5395.9490000000005,1134,0.25690833333333335,1181.9078151333335,4600.5040000000008,339,0.25690833333333335,555.93344810833332,2163.9369999999999,66,0.25690833333333335,3124.1055275833337,12160.39,1537,0.25690833333333335,PCE,12,"Haines, Covenant Life",Residential rate as reported to PCE
SR-73,331140,2,Alaska Power & Telephone Company,Hollis,Prince of Wales Is._grid,Southeast,153.69701159999997,612.827,135,0.25079999999999997,70.622270399999977,281.58799999999997,18,0.25079999999999997,5.8541735999999993,23.341999999999999,2,0.25079999999999997,230.17345559999995,917.75700000000006,154,0.25079999999999991,PCE,12,Hollis,Residential rate as reported to PCE
SR-79,331150,2,Alaska Power & Telephone Company,Hydaburg,Prince of Wales Is._grid,Southeast,190.57414199999994,759.8649999999999,175,0.25079999999999997,51.960242399999998,207.17800000000003,37,0.25079999999999997,113.31896399999998,451.83,20,0.25079999999999997,355.8533483999999,1418.8730000000003,230,0.25079999999999986,PCE,12,Hydaburg,Residential rate as reported to PCE
SR-92,331155,2,Alaska Power & Telephone Company,Klawock,Prince of Wales Is._grid,Southeast,615.47222879999993,2454.0360000000001,410,0.25079999999999997,1222.1147927999998,4872.866,115,0.25079999999999997,220.30372319999998,878.404,44,0.25079999999999997,2057.8907447999995,8205.3059999999987,567,0.25079999999999997,PCE,12,Klawock,Residential rate as reported to PCE
SR-174,332630,363,"Tenakee Springs, City of",Tenakee Springs,Tenakee Springs_grid,Southeast,163.45530916666667,249.23299999999998,133,0.65583333333333338,48.419519166666667,73.828999999999994,20,0.65583333333333338,18.897181666666668,28.814,26,0.65583333333333338,230.77200999999999,351.87600000000009,179,0.65583333333333316,PCE,12,Tenakee Springs,Residential rate as reported to PCE
SR-20,332650,240,Inside Passage Electric,Angoon,Angoon_grid,Southeast,420.92913800000002,851.48,198,0.49435000000000001,241.83898610000003,489.20600000000002,26,0.49435000000000007,132.49618135,268.02100000000002,16,0.49434999999999996,795.26430545000005,1608.7070000000003,239,0.49434999999999996,PCE,12,Angoon,Residential rate as reported to PCE
