"AEA Reporting ID","PCE ID","CPCN","Utility Name","Reporting Name","Intertie name","AEA Energy Region","Residential Revenue","Residential Sales","Residential Customers","Residential $/kWh","Commercial Revenue","Commercial Sales","Commercial Customers","Commercial $/kWh","Other Revenue","Other Sales","Other Customers","Other $/kWh","Total Revenue","Total Sales","Total Customers","Total $/kWh","Source","Number of monthly records","Communities reported","Notes"
"SR-151","331580","169","Alaska Village Electric Cooperative","Russian Mission","Russian Mission_grid","Lower Yukon-Kuskokwim","235.420815","378.69299999999998","75","0.6216666666666667","65.805903333333333","105.854","16","0.6216666666666667","304.15103833333336","489.25100000000003","17","0.6216666666666667","605.37775666666676","973.798","101","0.62166666666666681","PCE","12","Russian Mission","Residential rate as reported to PCE"
"SR-153","331660","169","Alaska Village Electric Cooperative","Saint Mary's, Andreafsky","Saint Mary's_grid","Lower Yukon-Kuskokwim","459.47538500000013","763.67100000000016","187","0.60166666666666668","435.59703999999999","723.98399999999992","61","0.60166666666666668","661.25453000000005","1099.038","35","0.60166666666666668","1556.3269550000002","2586.6930000000002","258","0.60166666666666668","PCE","12","Saint Mary's, Andreafsky","Residential rate as reported to PCE"
"SR-158","331600","169","Alaska Village Electric Cooperative","Scammon Bay","Scammon Bay_grid","Lower Yukon-Kuskokwim","365.20650833333337","569.15300000000002","127","0.64166666666666672","158.34600833333334","246.773","30","0.64166666666666672","502.6758916666667","783.39099999999996","21","0.64166666666666672","1026.2284083333334","1599.3170000000002","171","0.64166666666666661","PCE","12","Scammon Bay","Residential rate as reported to PCE"
"SR-16","331240","169","Alaska Village Electric Cooperative","Alakanuk","Alakanuk_grid","Lower Yukon-Kuskokwim","481.77747000000011","783.37800000000016","166","0.61499999999999999","195.552165","317.971","22","0.61499999999999999","653.91535499999998","1063.277","19","0.61499999999999999","1331.2449900000001","2164.6259999999997","204","0.6150000000000001","PCE","12","Alakanuk","Residential rate as reported to PCE"
"SR-179","331700","169","Alaska Village Electric Cooperative","Toksook Bay","Toksook Bay_grid","Lower Yukon-Kuskokwim","376.61397333333338","688.928","138","0.54666666666666675","163.92674666666667","299.86599999999999","30","0.54666666666666675","325.96749333333344","596.28200000000015","23","0.54666666666666675","866.50821333333352","1585.076","180","0.54666666666666675","PCE","12","Toksook Bay","Residential rate as reported to PCE"
"SR-182","331710","169","Alaska Village Electric Cooperative","Tununak","Toksook Bay_grid","Lower Yukon-Kuskokwim","218.38349333333338","399.48200000000003","96","0.54666666666666675","102.72632","187.91399999999999","21","0.54666666666666675","174.41017333333338","319.04300000000001","15","0.54666666666666675","495.51998666666674","906.43900000000008","121","0.54666666666666675","PCE","12","Tununak","Residential rate as reported to PCE"
"SR-37","331280","169","Alaska Village Electric Cooperative","Chevak","Chevak_grid","Lower Yukon-Kuskokwim","530.18567000000019","1003.5060000000001","223","0.52833333333333343","244.09422666666671","462.00799999999998","35","0.52833333333333343","471.62626000000006","892.66799999999989","21","0.52833333333333343","1245.9061566666669","2358.1819999999998","260","0.52833333333333343","PCE","12","Chevak","Residential rate as reported to PCE"
"SR-57","331290","169","Alaska Village Electric Cooperative","Eek","Eek_grid","Lower Yukon-Kuskokwim","245.25027333333338","379.25299999999999","112","0.64666666666666683","102.17721333333334","158.00599999999997","19","0.64666666666666683","172.87081333333336","267.32599999999996","18","0.64666666666666683","520.29830000000015","804.58499999999992","142","0.64666666666666694","PCE","12","Eek","Residential rate as reported to PCE"
"SR-62","331310","169","Alaska Village Electric Cooperative","Emmonak","Emmonak_grid","Lower Yukon-Kuskokwim","596.72144166666658","1031.7950000000001","223","0.57833333333333325","791.79905833333328","1369.105","62","0.57833333333333325","808.48570999999993","1397.9580000000001","32","0.57833333333333325","2197.0062099999996","3798.8579999999993","293","0.57833333333333337","PCE","12","Emmonak","Residential rate as reported to PCE"
"SR-68","331330","169","Alaska Village Electric Cooperative","Goodnews Bay","Goodnews Bay_grid","Lower Yukon-Kuskokwim","220.86490666666666","352.44400000000002","85","0.62666666666666659","62.06130666666666","99.034000000000006","10","0.62666666666666659","120.82195999999999","192.80100000000002","15","0.62666666666666659","403.74817333333328","644.279","106","0.62666666666666659","PCE","12","Goodnews Bay","Residential rate as reported to PCE"
"SR-76","331360","169","Alaska Village Electric Cooperative","Hooper Bay","Hooper Bay_grid","Lower Yukon-Kuskokwim","594.18259999999998","1080.3320000000001","291","0.54999999999999993","434.87509999999997","790.68200000000002","31","0.54999999999999993","657.81869999999992","1196.0340000000001","47","0.54999999999999993","1686.8764000000001","3067.0480000000002","337","0.55000000000000004","PCE","12","Hooper Bay","Residential rate as reported to PCE"
"SR-84","331720","169","Alaska Village Electric Cooperative","Kalskag","Upper Kalskag_grid","Lower Yukon-Kuskokwim","202.61940833333341","333.07300000000004","68","0.6083333333333335","101.60748333333336","167.02600000000001","25","0.6083333333333335","160.52213333333336","263.87199999999996","22","0.6083333333333335","464.74902500000013","763.97100000000012","97","0.60833333333333339","PCE","12","Kalskag","Residential rate as reported to PCE"
"SR-87","331390","169","Alaska Village Electric Cooperative","Kasigluk","Kasigluk_grid","Lower Yukon-Kuskokwim","372.25088333333343","666.71800000000007","121","0.55833333333333346","206.08920833333337","369.11500000000001","31","0.55833333333333346","367.98800833333343","659.08299999999997","17","0.55833333333333346","946.32810000000018","1694.9160000000002","167","0.55833333333333335","PCE","12","Kasigluk","Residential rate as reported to PCE"
"SR-98","332120","285","Alaska Village Electric Cooperative","Kotlik","Kotlik_grid","Lower Yukon-Kuskokwim","436.885625","699.01700000000005","138","0.625","261.79812500000003","418.87700000000001","28","0.625","454.67375000000004","727.47800000000007","23","0.625","1153.3575000000001","1845.3719999999998","177","0.62500000000000011","PCE","12","Kotlik","Residential rate as reported to PCE"
"SR-25","331780","337","Atmautluak Tribal Utilities","Atmautluak","Atmautluak_grid","Lower Yukon-Kuskokwim","249.88719999999995","312.35899999999998","72","0.79999999999999993","74.736799999999988","93.420999999999992","7","0.79999999999999993","98.811199999999971","123.51399999999998","11","0.79999999999999993","423.4351999999999","538.57899999999995","92","0.78620815145039058","PCE","12","Atmautluak","Residential rate as reported to PCE"
"SR-103","332160","376","Kwigillingok Power Company","Kwigillingok","Kwigillingok_grid","Lower Yukon-Kuskokwim","301.44858000000005","494.178","93","0.6100000000000001","305.19215000000008","500.31500000000005","25","0.6100000000000001","45.848210000000009","75.161000000000001","6","0.6100000000000001","652.48894000000018","1105.184","128","0.59038941931841227","PCE","12","Kwigillingok","Residential rate as reported to PCE"
"SR-122","332870","375","Ungusraq Power Company","Newtok","Newtok_grid","Lower Yukon-Kuskokwim","213.63279999999997","267.041","68","0.79999999999999993","85.327999999999989","106.66","18","0.79999999999999993","29.835999999999999","37.295000000000002","6","0.79999999999999993","328.79679999999996","416.95999999999992","96","0.78855717574827322","PCE","12","Newtok","Residential rate as reported to PCE"
"SR-97","332510","395","Puvurnaq Power Company","Kongiganak","Kongiganak_grid","Lower Yukon-Kuskokwim","379.11185000000012","583.24900000000002","106","0.65000000000000013","216.75160000000005","333.464","15","0.65000000000000013","59.385950000000001","91.362999999999985","9","0.65000000000000013","655.24940000000015","1043.395","138","0.62799745062991497","PCE","12","Kongiganak","Residential rate as reported to PCE"
"SR-21","331760","5","Aniak Light & Power","Aniak","Aniak_grid","Lower Yukon-Kuskokwim","665.42301333333342","932.83600000000001","187","0.71333333333333337","609.0761","853.84499999999991","29","0.71333333333333337","275.44225333333338","386.13400000000001","9","0.71333333333333349","1549.9413666666669","2223.0329999999999","222","0.69721923456227008","PCE","12","Aniak","Residential rate as reported to PCE"
"SR-149","332250","343","Middle Kuskokwim Electric","Red Devil","Red Devil_grid","Lower Yukon-Kuskokwim","43.661666666666676","38.524999999999999","15","1.1333333333333335","14.620000000000003","12.9","3","1.1333333333333335","6.293400000000001","5.5529999999999999","2","1.1333333333333335","64.575066666666686","56.977999999999994","20","1.1333333333333337","PCE","12","Red Devil","Residential rate as reported to PCE"
"SR-166","332260","343","Middle Kuskokwim Electric","Sleetmute","Sleetmute_grid","Lower Yukon-Kuskokwim","105.22425000000001","92.100000000000009","38","1.1425000000000001","70.49682","61.704000000000001","10","1.1425000000000001","74.475004999999996","65.185999999999993","5","1.1425000000000001","250.19607500000001","218.98999999999998","54","1.1425000000000001","PCE","12","Sleetmute","Residential rate as reported to PCE"
"SR-44","332230","343","Middle Kuskokwim Electric","Chuathbaluk","Chuathbaluk_grid","Lower Yukon-Kuskokwim","109.84040000000002","96.917999999999992","37","1.1333333333333335","102.04646666666667","90.040999999999997","8","1.1333333333333335","36.946666666666673","32.6","9","1.1333333333333335","248.83353333333335","220.98399999999998","55","1.1260251119236386","PCE","12","Chuathbaluk","Residential rate as reported to PCE"
"SR-51","332240","343","Middle Kuskokwim Electric","Crooked Creek","Crooked Creek_grid","Lower Yukon-Kuskokwim","124.18273333333336","109.57300000000001","35","1.1333333333333335","80.50406666666666","71.032999999999987","8","1.1333333333333335","48.548600000000015","42.837000000000003","6","1.1333333333333335","253.23540000000003","223.649","48","1.132289435678228","PCE","12","Crooked Creek","Residential rate as reported to PCE"
"SR-28","331800","43","Bethel Utilities Corp","Bethel, Oscarville","Bethel_grid","Lower Yukon-Kuskokwim","1650.9132199999999","2798.1579999999999","1752","0.59","4215.8278899999996","7145.4709999999995","956","0.59","581.43438000000003","985.4820000000002","46","0.59","6448.1754899999996","10929.111000000001","2752","0.59","PCE","12","Bethel, Oscarville","Residential rate as reported to PCE"
"SR-132","332420","408","Nunam Iqua Electric Company","Nunam Iqua","Nunam Iqua_grid","Lower Yukon-Kuskokwim","87.852270000000019","165.75899999999999","37","0.53000000000000014","234.64478000000005","442.726","7","0.53000000000000014","108.48676000000003","204.69200000000001","9","0.53000000000000014","430.98381000000012","824.48199999999997","55","0.52273283103815504","PCE","12","Nunam Iqua","Residential rate as reported to PCE"
"SR-117","332290","319","Napakiak Ircinraq","Napakiak","Bethel_grid","Lower Yukon-Kuskokwim","307.80225000000002","351.774","108","0.875","171.67675","196.202","17","0.875","54.033000000000001","61.752000000000002","11","0.875","533.51199999999994","609.72800000000007","134","0.87499999999999978","PCE","12","Napakiak","Residential rate as reported to PCE"
"SR-14","331030","635","Akiak City Council","Akiak","Akiak_grid","Lower Yukon-Kuskokwim","289.59973500000001","442.13699999999994","102","0.65500000000000014","338.56295000000011","516.8900000000001","14","0.65500000000000014","120.56650500000005","184.07100000000003","12","0.65500000000000014","748.72919000000024","1150.2359999999999","130","0.65093527762998227","PCE","12","Akiak","Residential rate as reported to PCE"
"SR-35","332310","365","Naterkaq Light Plant (City of Chefornak)","Chefornak","Chefornak_grid","Lower Yukon-Kuskokwim","313.77192000000002","475.41200000000003","104","0.66","97.114380000000011","147.143","6","0.66","474.01002000000011","718.19700000000012","23","0.66","884.89632000000017","1357.1479999999997","149","0.65202639653155026","PCE","12","Chefornak","Residential rate as reported to PCE"
"SR-102","332150","281","Kwethluk Incorporated d/b/a Kuiggluum Kallugvia","Kwethluk","Kwethluk_grid","Lower Yukon-Kuskokwim","402.5564399999999","774.14699999999993","185","0.51999999999999991","186.95768000000001","359.53400000000011","22","0.51999999999999991","30.377879999999994","58.418999999999997","8","0.51999999999999991","619.89199999999994","1311.9760000000001","228","0.47248730159698032","PCE","12","Kwethluk","Residential rate as reported to PCE"
"SR-13","331020","412","Akiachak Native Community","Akiachak","Akiachak_grid","Lower Yukon-Kuskokwim","382.89959999999996","638.16600000000005","183","0.59999999999999987","88.930199999999985","148.21700000000001","17","0.59999999999999987","500.36819999999994","833.94700000000012","39","0.59999999999999987","972.19799999999987","1685.8469999999998","233","0.57668222561122096","PCE","12","Akiachak","Residential rate as reported to PCE"
"SR-180","332710","664","Tuluksak Traditional","Tuluksak","Tuluksak_grid","Lower Yukon-Kuskokwim","281.24736000000007","292.96600000000001","96","0.96000000000000019","146.52864000000005","152.63400000000001","9","0.9600000000000003","71.20416000000003","74.171000000000006","10","0.9600000000000003","498.98016000000018","542.71900000000005","119","0.91940794407418969","PCE","12","Tuluksak","Residential rate as reported to PCE"
"SR-130","332380","254","North Slope Borough Power & Light","Nuiqsut","Nuiqsut_grid","North Slope","75.305679999999995","941.32100000000014","108","7.9999999999999988E-2","360.80768","4510.0960000000005","75","7.9999999999999988E-2","11.132079999999998","139.15100000000001","7","7.9999999999999988E-2","447.24543999999997","5590.5680000000002","189","7.9999999999999988E-2","PCE","12","Nuiqsut","Residential rate as reported to PCE"
"SR-143","332390","254","North Slope Borough Power & Light","Point Hope","Point Hope_grid","North Slope","247.8331499999999","1652.2209999999998","185","0.14999999999999997","562.62344999999982","3750.8229999999999","80","0.14999999999999997","22.383899999999993","149.226","8","0.14999999999999997","832.84049999999979","5552.27","272","0.14999999999999994","PCE","12","Point Hope","Residential rate as reported to PCE"
"SR-144","332400","254","North Slope Borough Power & Light","Point Lay","Point Lay_grid","North Slope","67.696349999999967","451.30899999999991","59","0.14999999999999997","422.75984999999997","2818.3990000000003","47","0.14999999999999997","16.513949999999998","110.093","3","0.14999999999999997","506.97014999999999","3379.8010000000004","110","0.14999999999999997","PCE","6","Point Lay","Residential rate as reported to PCE"
"SR-187","332410","254","North Slope Borough Power & Light","Wainwright","Wainwright_grid","North Slope","185.88674999999998","1239.2450000000001","144","0.14999999999999997","670.57004999999981","4470.4669999999996","73","0.14999999999999997","22.395449999999993","149.303","7","0.14999999999999997","878.8522499999998","5859.0149999999994","224","0.15","PCE","3","Wainwright","Residential rate as reported to PCE"
"SR-19","332350","254","North Slope Borough Power & Light","Anaktuvuk Pass","Anaktuvuk Pass_grid","North Slope","104.79269999999998","698.61800000000005","99","0.14999999999999997","448.01009999999991","2986.7339999999999","68","0.14999999999999997","10.395149999999997","69.301000000000002","5","0.14999999999999997","563.19794999999988","3754.6529999999998","173","0.14999999999999997","PCE","12","Anaktuvuk Pass","Residential rate as reported to PCE"
"SR-26","332360","254","North Slope Borough Power & Light","Atqasuk","Atqasuk_grid","North Slope","100.18154999999999","667.87700000000007","63","0.14999999999999997","373.48814999999991","2489.9209999999998","51","0.14999999999999997","11.14185","74.279000000000011","4","0.14999999999999997","484.8115499999999","3232.0770000000002","119","0.14999999999999997","PCE","12","Atqasuk","Residential rate as reported to PCE"
"SR-83","332370","254","North Slope Borough Power & Light","Kaktovik","Kaktovik_grid","North Slope","102.33584999999997","682.23899999999992","80","0.14999999999999997","597.23714999999982","3981.5809999999997","50","0.14999999999999997","111.76589999999997","745.10599999999999","10","0.14999999999999997","811.33889999999974","5408.9259999999995","140","0.14999999999999997","PCE","12","Kaktovik","Residential rate as reported to PCE"
"SR-194","0","214","Barrow Utilities & Electric Cooperative Inc.","Barrow Utilities & Electric Cooperative Inc.","Utqiagvik_grid","North Slope","1413.7","11679","1490","0.12104632245911466","4141.5","39665","413","0.10441195008193621","0","0","0",NA,"5555.2","51344","1903","0.10819569959488937","EIA861","12","Utqiagvik","Residential rate as reported to PCE"
"SR-10","0","227","TDX North Slope Generating Company","TDX North Slope Generating Co","Deadhorse_grid","North Slope","0","0","0","0","13905","68810","109","0.20207818631012933","0","0","0",NA,"13905","68810","109","0.20207818631012933","EIA861","12","Deadhorse","Residential rate as reported to PCE"
"SR-126","331500","169","Alaska Village Electric Cooperative","Noatak","Noatak_grid","Northwest Arctic","710.23621666666656","804.04099999999983","130","0.88333333333333341","178.09678333333335","201.619","13","0.88333333333333341","607.83138333333329","688.11099999999988","23","0.88333333333333341","1496.1643833333333","1693.771","156","0.8833333333333333","PCE","12","Noatak","Residential rate as reported to PCE"
"SR-128","331510","169","Alaska Village Electric Cooperative","Noorvik","Noorvik_grid","Northwest Arctic","563.726225","856.29300000000001","157","0.65833333333333333","130.53499166666666","198.28100000000001","23","0.65833333333333321","479.49313333333339","728.34400000000005","21","0.65833333333333333","1173.7543500000002","1782.9179999999999","188","0.65833333333333344","PCE","12","Noorvik","Residential rate as reported to PCE"
"SR-159","331610","169","Alaska Village Electric Cooperative","Selawik","Selawik_grid","Northwest Arctic","652.04113333333328","1057.364","198","0.61666666666666659","222.92746666666665","361.50400000000002","40","0.61666666666666659","667.59099999999989","1082.58","33","0.61666666666666659","1542.5595999999998","2501.4480000000003","252","0.61666666666666647","PCE","12","Selawik","Residential rate as reported to PCE"
"SR-163","331650","169","Alaska Village Electric Cooperative","Shungnak","Shungnak_grid","Northwest Arctic","297.26926666666674","365.495","70","0.81333333333333346","137.02552","168.47399999999999","14","0.81333333333333335","329.09337333333343","404.62300000000005","16","0.81333333333333346","763.3881600000002","938.59199999999998","95","0.81333333333333357","PCE","12","Shungnak","Residential rate as reported to PCE"
"SR-18","331250","169","Alaska Village Electric Cooperative","Ambler","Ambler_grid","Northwest Arctic","329.64003000000002","430.90199999999993","87","0.76500000000000024","95.791005000000027","125.21700000000001","11","0.76500000000000012","469.11024000000009","613.21600000000001","22","0.76500000000000012","894.54127500000016","1169.335","116","0.76500000000000012","PCE","6","Ambler","Residential rate as reported to PCE"
"SR-88","331400","169","Alaska Village Electric Cooperative","Kiana","Kiana_grid","Northwest Arctic","405.7326666666666","608.59899999999993","126","0.66666666666666663","143.53399999999999","215.30099999999999","19","0.66666666666666663","414.04933333333327","621.07399999999996","19","0.66666666666666663","963.3159999999998","1444.9740000000002","162","0.66666666666666641","PCE","11","Kiana","Residential rate as reported to PCE"
"SR-91","331410","169","Alaska Village Electric Cooperative","Kivalina","Kivalina_grid","Northwest Arctic","341.22238666666669","519.62800000000004","91","0.65666666666666662","126.56461999999999","192.738","10","0.65666666666666662","297.26708999999994","452.69099999999997","16","0.65666666666666662","765.05409666666662","1165.057","116","0.65666666666666662","PCE","12","Kivalina","Residential rate as reported to PCE"
"SR-99","332130","17","Kotzebue Electric Association","Kotzebue","Kotzebue_grid","Northwest Arctic","3043.5864050000005","7037.1940000000004","1046","0.43250000000000005","4442.2970275000007","10271.207","107","0.43250000000000005","1134.8172875","2623.8549999999996","93","0.43250000000000011","8620.7007200000007","19932.255999999998","1246","0.43250000000000011","PCE","12","Kotzebue","Residential rate as reported to PCE"
"SR-52","332060","369","Ipnatchiaq Electric Company","Deering","Deering_grid","Northwest Arctic","148.25160000000002","211.78800000000001","52","0.70000000000000007","200.23150000000004","286.04500000000002","7","0.70000000000000007","118.10890000000002","168.727","12","0.70000000000000007","466.5920000000001","672.58899999999994","74","0.69372529137407857","PCE","12","Deering","Residential rate as reported to PCE"
"SR-94","332090","407","Alaska Village Electric Cooperative","Kobuk","Shungnak_grid","Northwest Arctic","146.92541333333338","180.64600000000002","39","0.81333333333333357","167.24573333333336","205.63","15","0.81333333333333346","131.97472000000002","162.26399999999998","6","0.81333333333333357","446.14586666666673","548.54","56","0.81333333333333346","PCE","12","Kobuk","Residential rate as reported to PCE"
"SR-32","331820","432","Buckland, City of","Buckland","Buckland_grid","Northwest Arctic","308.94509999999985","657.32999999999993","98","0.46999999999999981","393.38576999999981","836.99099999999999","17","0.46999999999999981","43.688379999999988","92.954000000000008","12","0.46999999999999981","746.0192499999996","1597.2110000000002","127","0.46707620345715095","PCE","12","Buckland","Residential rate as reported to PCE"
"SR-8","0","18","Matanuska Electric Association","Matanuska Electric Assn Inc","Railbelt_grid","Railbelt","74981.5","448552","56055","0.16716345039148192","38697.699999999997","273691","3831","0.14139193470008146","0","0","0",NA,"113679.2","722243","59886","0.15739744102746583","EIA861","12","In addition to Wasilla, the MEA service area includes 28 other communities.","Residential rate as reported to PCE"
"SR-2","0","121","Anchorage Municipal Light & Power","Anchorage Mun Light and Power","Railbelt_grid","Railbelt","21435","133411","24429","0.16066891035971548","113515.6","879373","6362","0.12908697446930939","0","0","0",NA,"134950.6","1012784","30791","0.13324716820170934","EIA861","12","Anchorage","Residential rate as reported to PCE"
"SR-4","0","13","Golden Valley Electric Assn Inc","Golden Valley Elec Assn Inc","Railbelt_grid","Railbelt","63436.1","276627","38287","0.22931998684148691","27472.1","129773","6372","0.21169349556533329","138842.4","812963","508","0.17078563231044955","229750.6","1219363","45167","0.18841854312456585","EIA861","12","In addition to Fairbanks, the GVEA service area includes 25 other communities.","Residential rate as reported to PCE"
"SR-3","0","8","Chugach Electric Assn Inc","Chugach Electric Assn Inc","Railbelt_grid","Railbelt","81880","513748","70127","0.15937774940243077","73737","563581","9389","0.13083656120415699","6718","57198","7","0.11745165914892129","162335","1134527","79523","0.14308606141590283","EIA861","12","In addition to Anchorage, the CEA service area includes eight other communities.","Residential rate as reported to PCE"
"SR-5","0","32","Homer Electric Assn Inc","Homer Electric Assn Inc","Railbelt_grid","Railbelt","41336","169999","26430","0.24315437149630292","37559.5","175624","4025","0.2138631394342459","11782.7","119489","23","9.8609076986166097E-2","90678.2","465112","30478","0.19495992363129741","EIA861","12","In addition to Homer, the HEA service area includes 29 other communities","Residential rate as reported to PCE"
"SR-1","0","1","Alaska Electric Light & Power Company","Alaska Electric Light&Power Co","Juneau_grid","Southeast","16728","141151","14115","0.11851138142839937","12449","125452","2253","9.9233172846985296E-2","12514","132889","96","9.4168817584600675E-2","41691","399492","16464","0.10436003724730408","EIA861","12","Juneau, Douglas, Greens Creek (Industrial)","Residential rate as reported to PCE"
"SR-200","0","111","Wrangell, City of","Wrangell, City of","SEAPA_grid","Southeast","1537","13997","1193","0.10980924483817961","2395","21439","863","0.1117123000139932","0","0","0",NA,"3932","35436","2056","0.11096060503442827","EIA861","12","Wrangell","Residential rate as reported to PCE"
"SR-6","0","103","Ketchikan Public Utilities","Ketchikan Public Utilities","SEAPA_grid","Southeast","7095","70161","6334","0.10112455637747467","7183.7","74369","1258","9.6595355591711604E-2","1948.9","23409","13","8.3254303900209325E-2","16227.6","167939","7605","9.6627942288569066E-2","EIA861","12","Ketchikan, Saxman","Residential rate as reported to PCE"
"SR-198","0","212","Petersburg, City of","Petersburg, City of","SEAPA_grid","Southeast","1942.1","19703","1372","9.8568745876262492E-2","1059","9246","708","0.1145360155743024","2210.1999999999998","20201","31","0.10941042522647393","5211.3","49150","2111","0.10602848423194304","EIA861","12","Petersburg","Residential rate as reported to PCE"
"SR-191","332900","53","Yakutat Power Inc","Yakutat","Yakutat_grid","Southeast","751.74648000000013","1422.864","299","0.52833333333333343","1519.0851333333337","2875.2400000000002","96","0.52833333333333343","589.48686000000009","1115.748","64","0.52833333333333343","2860.3184733333342","5413.8519999999999","455","0.52833333333333354","PCE","12","Yakutat","Residential rate as reported to PCE"
"SR-137","332460","24","Pelican Utility","Pelican","Pelican_grid","Southeast","187.01441999999997","346.32299999999998","80","0.53999999999999992","113.81363999999998","210.76599999999999","9","0.53999999999999992","271.75877999999994","503.25699999999995","29","0.53999999999999992","572.58683999999994","1144.7919999999999","118","0.50016670277220665","PCE","12","Pelican","Residential rate as reported to PCE"
"SR-193","0","100","Sitka City & Borough of","Sitka, City & Borough of","Sitka_grid","Southeast","5207","43985","3581","0.118381266340798","7509","41009","1670","0.18310614743105172","785","21003","21","3.7375613007665572E-2","13501","105997","5272","0.12737152938290705","EIA861","12","Sitka","Residential rate as reported to PCE"
"SR-119","331170","2","Alaska Power & Telephone Company","Naukati Bay","Naukati_Bay_grid","Southeast","143.31432000000001","258.22399999999999","62","0.55500000000000005","43.174005000000008","77.791000000000011","11","0.55500000000000005","34.853999999999992","62.799999999999983","1","0.55500000000000005","221.34232500000002","398.815","73","0.55500000000000005","PCE","12","Naukati Bay","Residential rate as reported to PCE"
"SR-164","331190","2","Alaska Power & Telephone Company","Skagway","Haines_grid","Southeast","768.35037999999986","3136.1239999999998","645","0.24499999999999997","1630.3172199999995","6654.3559999999989","481","0.24499999999999997","539.43805999999995","2201.788","105","0.24499999999999997","2938.1056599999993","11992.268000000002","1213","0.24499999999999991","PCE","12","Skagway","Residential rate as reported to PCE"
"SR-176","331210","2","Alaska Power & Telephone Company","Thorne Bay, Kasaan","Prince of Wales Is._grid","Southeast","379.37064500000008","1502.4580000000003","320","0.2525","249.3273375","987.43499999999995","105","0.2525","225.81832499999999","894.32999999999993","57","0.2525","854.51630750000004","3384.223","477","0.2525","PCE","12","Thorne Bay, Kasaan","Residential rate as reported to PCE"
"SR-189","331230","2","Alaska Power & Telephone Company","Whale Pass","Whale_Pass_grid","Southeast","114.37165583333332","195.22899999999998","67","0.58583333333333332","38.987208333333342","66.550000000000011","10","0.58583333333333332","12.543277499999999","21.410999999999998","4","0.58583333333333332","165.90214166666667","283.19000000000005","81","0.58583333333333321","PCE","12","Whale Pass","Residential rate as reported to PCE"
"SR-47","331080","2","Alaska Power & Telephone Company","Coffman Cove","Prince of Wales Is._grid","Southeast","158.26093999999998","626.77599999999995","171","0.2525","37.835609999999996","149.84399999999999","37","0.2525","40.794910000000002","161.56399999999999","20","0.2525","236.89145999999997","938.18400000000008","227","0.25249999999999995","PCE","12","Coffman Cove","Residential rate as reported to PCE"
"SR-50","331090","2","Alaska Power & Telephone Company","Craig","Prince of Wales Is._grid","Southeast","879.64207750000003","3483.7310000000002","664","0.2525","1452.298695","5751.6779999999999","296","0.2525","505.26032750000002","2001.0309999999999","68","0.2525","2837.2011000000002","11236.439999999999","1026","0.25250000000000006","PCE","12","Craig","Residential rate as reported to PCE"
"SR-70","332010","417","Alaska Power & Telephone Company","Gustavus","Gustavus_grid","Southeast","183.99723200000003","422.012","480","0.43600000000000005","89.063028000000003","204.273","112","0.436","47.521384000000005","108.994","35","0.43600000000000005","320.58164400000004","735.279","624","0.43600000000000005","PCE","12","Gustavus","Residential rate as reported to PCE"
"SR-71","331120","2","Alaska Power & Telephone Company","Haines, Covenant Life","Haines_grid","Southeast","1730.7799316666674","5480.0420000000013","1109","0.31583333333333341","1474.9366133333335","4669.9839999999995","345","0.31583333333333341","651.79219833333354","2063.7220000000002","56","0.31583333333333341","3857.5087433333342","12213.748","1508","0.31583333333333341","PCE","12","Haines, Covenant Life","Residential rate as reported to PCE"
"SR-73","331140","2","Alaska Power & Telephone Company","Hollis","Prince of Wales Is._grid","Southeast","139.59715","552.86","124","0.2525","69.792010000000005","276.404","17","0.2525","10.695900000000002","42.360000000000007","7","0.2525","220.08506","871.62400000000002","147","0.2525","PCE","12","Hollis","Residential rate as reported to PCE"
"SR-79","331150","2","Alaska Power & Telephone Company","Hydaburg","Prince of Wales Is._grid","Southeast","182.53542999999999","727.71599999999989","133","0.25083333333333335","57.853704999999998","230.64599999999999","34","0.25083333333333335","91.08159666666667","363.11599999999999","19","0.25083333333333335","331.47073166666667","1321.4780000000003","184","0.2508333333333333","PCE","12","Hydaburg","Residential rate as reported to PCE"
"SR-92","331155","2","Alaska Power & Telephone Company","Klawock","Prince of Wales Is._grid","Southeast","600.58286499999997","2378.5459999999998","399","0.2525","1191.3980200000001","4718.4080000000004","112","0.2525","248.86223249999998","985.59299999999985","35","0.2525","2040.8431175000001","8082.5470000000005","544","0.2525","PCE","12","Klawock","Residential rate as reported to PCE"
"SR-174","332630","363","Tenakee Springs, City of","Tenakee Springs","Tenakee Springs_grid","Southeast","157.21632","218.35600000000002","127","0.71999999999999986","50.350319999999996","69.931000000000012","21","0.71999999999999986","19.265039999999996","26.756999999999998","14","0.71999999999999986","226.83168000000001","315.04399999999998","162","0.72000000000000008","PCE","12","Tenakee Springs","Residential rate as reported to PCE"
"SR-20","332650","240","Inside Passage Electric","Angoon","Angoon_grid","Southeast","516.24804999999992","837.15899999999999","198","0.61666666666666659","291.21960000000001","472.24800000000005","26","0.61666666666666659","171.10896666666667","277.47400000000005","15","0.61666666666666659","978.57661666666661","1586.8809999999999","238","0.6166666666666667","PCE","12","Angoon","Residential rate as reported to PCE"
